,height lake,height downstream,flow lake,flow flood,flow downstream,time
24,81.2816,10.5,18.6627497777778,0,48.367971999999995,2018-01-25
25,81.0576,10.5,16.261120000000002,0,61.26011999999999,2018-01-26
26,80.8055,10.5,15.3508822222222,0,61.085159999999995,2018-01-27
27,80.5876,10.5,15.392119555555599,0,47.009064,2018-01-28
28,80.4477,10.36,20.9836144444444,0,50.909420000000004,2018-01-29
29,80.2214,10.5,13.532826000000002,0,59.193576,2018-01-30
30,79.9659,10.5,15.975753333333301,0,60.57792,2018-01-31
31,79.742,10.5,20.4377117171717,0,49.1428127272727,2018-02-01
32,79.544,10.1,18.5289763333333,0,45.675143,2018-02-02
33,79.3389,10.5,27.3660851111111,0,61.282973999999996,2018-02-03
34,79.1129,10.5,16.7025336666667,0,54.479367,2018-02-04
35,78.9077,10.276,24.9450484444444,0,48.990604,2018-02-05
36,78.7235,10.288,22.589788000000002,0,53.912288000000004,2018-02-06
37,78.4778,10.288,17.639409,0,56.934909,2018-02-07
38,78.2638,10.315999999999999,17.7196202222222,0,49.674898,2018-02-08
39,78.1321,10.092,19.1911766666667,0,25.64551,2018-02-09
40,78.0501818181818,9.77818181818182,14.347056969697,0,26.427359999999997,2018-02-10
41,78.0632,9.34,23.691184666666697,0,14.199518,2018-02-11
42,78.1755,9.292,37.173134888888896,0,7.812246000000001,2018-02-12
43,78.2619,9.388,11.2491148888889,0,13.780226,2018-02-13
44,78.2436,9.572000000000001,19.700919888888897,0,22.801531,2018-02-14
45,78.2298,9.904,16.1805866666667,0,26.62142,2018-02-15
46,78.0834545454546,9.914545454545449,13.158856363636401,0,37.4920381818182,2018-02-16
47,78.0256,9.292,17.758313111111104,0,11.240702,2018-02-17
48,78.0759,9.668,16.7974862222222,0,13.443764000000002,2018-02-18
49,78.0729,9.756,16.2779051111111,0,16.024794,2018-02-19
50,78.0804166666667,9.54333333333333,15.142548055555599,0,10.5549091666667,2018-02-20
51,78.0998,9.24,15.2439151111111,0,12.143303999999999,2018-02-21
52,77.9798,9.804,13.1019211111111,0,45.87981,2018-02-22
53,77.7344,10.5,21.635612,0,59.792112,2018-02-23
54,77.434,10.5,7.50453777777778,0,60.404759999999996,2018-02-24
55,77.1018,10.5,9.57937333333333,0,61.214040000000004,2018-02-25
56,76.76945454545451,10.5,9.574819595959589,0,57.6084054545455,2018-02-26
57,76.4768,10.408,7.728696111111111,0,52.466085,2018-02-27
58,76.1897,10.408,7.53237733333333,0,52.333044,2018-02-28
59,75.8951818181818,10.4636363636364,7.39902222222223,0,53.5918,2018-03-01
60,75.5388,10.5,8.11013777777778,0,63.28836,2018-03-02
61,75.2708,10.23,7.244995555555559,0,28.75944,2018-03-03
62,75.3193,9.148,16.984909333333302,0,3.6965760000000003,2018-03-04
63,75.29409090909091,10.1672727272727,13.558929494949501,0,38.0071618181818,2018-03-05
64,74.9815454545455,10.6727272727273,7.424964040404039,0,56.2404690909091,2018-03-06
65,74.6908,10.84,38.5335712592593,0,61.392312,2018-03-07
66,74.708,10.84,74.1612918518518,0,67.59144,2018-03-08
67,74.8241,10.84,81.0754488888889,0,60.38856,2018-03-09
68,74.976,10.655999999999999,70.0219372222222,0,54.221715,2018-03-10
69,74.99254545454549,10.4218181818182,30.5872095622896,0,31.4442836363636,2018-03-11
70,74.8496,10.492,7.81850592592593,0,47.78058,2018-03-12
71,74.40899999999999,10.84,5.39537481481481,0,68.65056,2018-03-13
72,74.035,10.84,40.0433851851852,0,70.6122,2018-03-14
73,73.99,10.84,69.6210207407407,0,71.68428,2018-03-15
74,73.9765,10.84,69.5508844444445,0,71.66844,2018-03-16
75,73.9529,10.84,66.5261318518518,0,71.68428,2018-03-17
76,73.9471,10.84,48.4376515925926,0,45.397059000000006,2018-03-18
77,73.9043,10.492,40.858844666666705,0,53.564178000000005,2018-03-19
78,73.792,10.84,62.9300177777778,0,71.40024,2018-03-20
79,73.7669,10.84,68.6454237037037,0,71.63172,2018-03-21
80,73.702,10.665999999999999,41.8348811851852,0,63.607696,2018-03-22
81,73.4883,10.665999999999999,33.0971270740741,0,64.969053,2018-03-23
82,73.2232727272727,10.84,23.1285468350168,0,59.358984545454504,2018-03-24
83,73.0122727272727,10.6727272727273,22.377411313131297,0,34.96428,2018-03-25
84,72.9728181818182,10.4218181818182,22.728323367003398,0,24.110410909090902,2018-03-26
85,72.8887,10.144,25.3030806666667,0,42.406414,2018-03-27
86,72.6762727272727,10.5145454545455,35.9608879461279,0,56.49476,2018-03-28
87,72.5591,10.84,30.312240740740698,0,51.4335,2018-03-29
88,72.45981818181819,10.84,78.8522952861953,0,64.3897363636364,2018-03-30
89,72.5310909090909,10.84,75.0565352861953,0,65.9248854545455,2018-03-31
90,72.4654166666667,10.6183333333333,29.824418580246896,0,57.877505000000006,2018-04-01
91,72.1534,10.655999999999999,10.136388,0,59.980388,2018-04-02
92,71.7302272727273,10.84,12.3780872390572,0,69.1917572727273,2018-04-03
93,71.285,10.839,8.796208888888891,0,71.67132,2018-04-04
94,70.9372,10.318,6.3880972592592595,0,45.372838,2018-04-05
95,70.2372,10.84,5.017036,0,62.694276,2018-04-06
96,68.5154545454545,10.84,5.31181818181818,0,68.9341636363636,2018-04-07
97,67.3189090909091,10.5236363636364,4.94119528619529,0,42.916118181818206,2018-04-08
98,65.9918,10.574000000000002,4.966,0,57.21309,2018-04-09
99,64.9743,9.766,4.685398148148151,0,16.303286,2018-04-10
100,64.7846,9.1,3.82109259259259,0,17.12,2018-04-11
101,64.8159,9.264,3.8320808148148195,0,1.999516,2018-04-12
102,64.8297,9.264,3.875574,0,1.7700740000000001,2018-04-13
103,64.7361818181818,9.47272727272727,3.7901435016834997,0,10.5593909090909,2018-04-14
104,64.5353,9.182,3.92815740740741,0,1.936176,2018-04-15
105,64.414,9.264,3.86226851851852,0,3.043096,2018-04-16
106,64.2681,9.427999999999999,3.85725925925926,0,3.9126239999999997,2018-04-17
107,64.1558,9.346,4.31015740740741,0,3.0799,2018-04-18
108,64.0812,9.264,4.07921296296296,0,2.818566,2018-04-19
109,64.041,9.182,4.667976074074071,0,1.821652,2018-04-20
110,64.0506,9.182,4.569138888888889,0,3.2823279999999997,2018-04-21
111,64.0536,9.1,3.62613888888889,0,4.52,2018-04-22
112,64.0806,9.1,3.70136903703704,0,1.751832,2018-04-23
113,64.0668,9.346,3.61342592592593,0,5.095374,2018-04-24
114,64.0346,9.1,3.47017592592593,0,8.25,2018-04-25
115,64.0422,9.346,3.59868651851852,0,7.887668,2018-04-26
116,63.9834,9.264,3.81325925925926,0,3.1107560000000003,2018-04-27
117,63.9673,9.182,4.18552259259259,0,2.4699299999999997,2018-04-28
118,63.9881,9.1,3.76462814814815,0,0.17748,2018-04-29
119,64.0183,9.264,4.12763814814815,0,1.59324,2018-04-30
120,64.0438181818182,9.1,7.23001205387205,0,2.36356363636364,2018-05-01
121,64.1656,9.182,16.4876155555556,0,2.5866,2018-05-02
122,64.2727,9.1,11.4381368888889,0,2.57688,2018-05-03
123,64.3831,9.264,14.6654463703704,0,5.14584,2018-05-04
124,64.4843,9.264,12.4207465925926,0,5.13216,2018-05-05
125,64.6192,9.182,20.743522962963,0,2.56392,2018-05-06
126,64.7732,9.51,17.0830342222222,0,12.7422,2018-05-07
127,64.7642,9.427999999999999,9.74759318518518,0,12.73824,2018-05-08
128,64.7147,9.427999999999999,8.76750711111111,0,12.756960000000001,2018-05-09
129,64.7519,9.51,27.9955782962963,0,12.73284,2018-05-10
130,64.9032,9.592,22.646946222222198,0,15.28776,2018-05-11
131,64.8887,9.756,12.471939037037,0,12.76272,2018-05-12
132,64.8738,9.59,11.3780412592593,0,12.74868,2018-05-13
133,64.8392,9.833,10.227926185185199,0,15.3378,2018-05-14
134,64.7871,9.834,10.457809703703699,0,12.79224,2018-05-15
135,64.773,9.47272727272727,10.636046127946098,0,11.6316,2018-05-16
136,64.837,9.264,13.2133554814815,0,4.42692,2018-05-17
137,64.9311,9.336,13.098699777777801,0,7.65828,2018-05-18
138,64.9903,9.264,10.1065977777778,0,5.0990400000000005,2018-05-19
139,65.0095,9.182,10.1445328148148,0,12.744000000000002,2018-05-20
140,64.98899999999999,9.427999999999999,8.66472133333333,0,10.20636,2018-05-21
141,64.96,9.427999999999999,7.37371311111111,0,10.21536,2018-05-22
142,64.9436,9.427999999999999,10.2553810740741,0,10.21752,2018-05-23
143,64.9624,9.346,17.9840381481481,0,10.1952,2018-05-24
144,65.05199999999999,9.427999999999999,14.9149511111111,0,10.191239999999999,2018-05-25
145,65.0582,9.427999999999999,7.61481274074074,0,10.2006,2018-05-26
146,65.0521,9.182,7.935501444444441,0,2.55708,2018-05-27
147,65.0736,9.592,7.959494444444441,0,15.31044,2018-05-28
148,65.0631,9.427999999999999,12.511124,0,10.1844,2018-05-29
149,65.0775,9.427999999999999,13.807538037037,0,10.18764,2018-05-30
150,65.1644,9.446,24.801127518518502,0,15.5183376500964,2018-05-31
151,65.0735,9.592,7.23907733333333,0,19.406879999999997,2018-06-07
152,64.9027,9.838,6.74794511111111,0,26.19288,2018-06-08
153,64.7587,9.592,9.14221237037037,0,19.95372,2018-06-09
154,64.6591,9.51,11.5552223703704,0,19.1142,2018-06-10
155,64.5578,9.592,10.297784592592599,0,20.275920000000003,2018-06-11
156,64.4469,9.592,10.4565135925926,0,19.57788,2018-06-12
157,64.3433,9.592,8.62785148148148,0,19.77048,2018-06-13
158,64.1867,9.674,7.388057777777781,0,23.43528,2018-06-14
159,64.0243,9.756,8.35686996296296,0,22.95216,2018-06-15
160,63.8937,9.51,9.77298,0,20.01636,2018-06-16
161,63.7765,9.427999999999999,7.92475125925926,0,13.70376,2018-06-17
162,63.6584,9.838,8.52490996296296,0,21.55464,2018-06-18
163,63.4987,9.427999999999999,8.79246303703704,0,21.54564,2018-06-19
164,63.3316,9.51,7.93999574074074,0,24.54372,2018-06-20
165,63.1858,9.693999999999999,9.382649111111109,0,22.1958657384159,2018-06-21
166,63.0636,9.776,8.73819044444445,0,27.556718432845802,2018-06-22
167,62.9603,9.51,7.25509740740741,0,14.41944,2018-06-23
168,62.9335,9.182,10.843895185185199,0,2.9304,2018-06-24
169,62.9967,9.51,7.43170518518518,0,14.60304,2018-06-25
170,62.8474,9.92,7.377873111111111,0,29.50488,2018-06-26
171,62.6889,9.756,6.7878218148148095,0,26.830440000000003,2018-06-27
172,62.5537,9.51,11.591272592592599,0,21.15504,2018-06-28
173,62.4271,9.674,8.43949488888889,0,23.4184341984733,2018-06-29
174,62.2759,9.592,5.79674025925926,0,18.699479999999998,2018-06-30
175,62.1267272727273,9.54727272727273,5.13405420875421,0,16.3584,2018-07-01
176,61.9712,9.592,5.749243851851849,0,18.4824,2018-07-02
177,61.8359,9.602,5.60089296296296,0,21.0932421808269,2018-07-03
178,61.3189090909091,9.62181818181818,5.14594127946128,0,19.1634545454545,2018-07-07
179,61.2151,9.51,4.19260907407407,0,15.337079999999998,2018-07-08
180,61.1026,9.51,3.66187466666667,0,15.52176,2018-07-09
181,60.9815,9.592,7.98279748148148,0,18.83376,2018-07-10
182,60.9367,9.592,19.6653952592593,0,19.266479999999998,2018-07-11
183,60.8701,9.97,9.08250781481482,0,34.394495455411,2018-07-12
184,60.6309,9.97,6.7046628888888895,0,33.0657120772947,2018-07-13
185,60.3073,9.427999999999999,6.399355185185191,0,46.5460143356643,2018-07-14
186,59.9423,9.592,6.9423614814814805,0,38.573564915681295,2018-07-15
187,59.556999999999995,10.318,17.4346164444444,0,45.2232680094787,2018-07-16
188,59.1812,10.144,8.956280851851849,0,36.865308593872705,2018-07-17
189,59.0227,9.427999999999999,22.201171037037,0,15.724079999999999,2018-07-18
190,59.1084,9.427999999999999,16.7592523703704,0,12.27168,2018-07-19
191,59.1167,6.78,10.486249259259301,0,16.21584,2018-07-20
192,59.016000000000005,9.51,7.05240774074074,0,18.96444,2018-07-21
193,58.9444,9.427999999999999,9.025293888888891,0,12.52116,2018-07-22
194,58.9112,9.182,9.463373592592589,0,15.96636,2018-07-23
195,58.829545454545496,9.64,6.493838047138049,0,25.127712338633,2018-07-24
196,58.7118,9.427999999999999,5.90854344444445,0,12.872160000000001,2018-07-25
197,58.635,9.264,6.6032516296296295,0,11.7306,2018-07-26
198,58.5997,9.427999999999999,12.257429925925901,0,13.04388,2018-07-27
199,58.5969,9.592,7.85558625925926,0,8.94168,2018-07-28
200,58.606,9.622,7.010208074074071,0,18.6834773745174,2018-07-29
201,58.5404,9.427999999999999,5.945393074074071,0,12.092039999999999,2018-07-30
202,58.4867,9.182,6.082947777777781,0,8.9514,2018-07-31
203,58.4294545454546,9.174545454545449,5.25176303030303,0,8.21650909090909,2018-08-01
204,58.3561,9.427999999999999,5.11952674074074,0,11.92572,2018-08-02
205,58.2759,9.427999999999999,4.8809207407407404,0,12.03012,2018-08-03
206,58.2039,9.1,5.03534840740741,0,11.56428,2018-08-04
207,58.1349,9.264,5.111245111111111,0,6.06384,2018-08-05
208,58.0865454545454,9.54727272727273,5.00935548821549,0,16.463127272727302,2018-08-06
209,57.9901,9.427999999999999,5.319885,0,15.385320000000002,2018-08-07
210,57.9171,9.427999999999999,5.357748814814809,0,12.35448,2018-08-08
211,57.8421,9.427999999999999,5.26740637037037,0,11.74032,2018-08-09
212,57.7896,9.346,5.38261044444445,0,11.754719999999999,2018-08-10
213,57.7199,9.427999999999999,5.42521107407408,0,11.878919999999999,2018-08-11
214,57.6569,9.264,6.80437459259259,0,8.53848,2018-08-12
215,57.6304,9.427999999999999,8.009915703703701,0,11.76804,2018-08-13
216,57.593999999999994,9.427999999999999,9.01069111111111,0,12.0852,2018-08-14
217,57.595,9.346,11.3829324074074,0,9.09828,2018-08-15
218,57.5973,9.427999999999999,9.83929992592593,0,12.11328,2018-08-16
219,57.5368,9.592,8.957186407407411,0,17.39268,2018-08-17
220,57.4748,9.51,7.03897507407407,0,14.2038,2018-08-18
221,57.4015,9.51,5.71023774074074,0,17.16372,2018-08-19
222,57.3249,9.51,5.21658159259259,0,14.34348,2018-08-20
223,57.2087,9.51,4.5144376666666695,0,17.39016,2018-08-21
224,57.0825,9.51,4.29706737037037,0,17.56728,2018-08-22
225,57.0072,9.1,4.74957403703704,0,2.96496,2018-08-23
226,57.0684,9.1,5.04653240740741,0,14.32,2018-08-24
227,57.1256,17.29,4.30723148148148,0,10.21,2018-08-25
228,57.1817,9.1,4.75724074074074,0,5.65,2018-08-26
229,57.2426,9.1,5.01438888888889,0,15.21,2018-08-27
230,57.3041,9.1,5.175106481481481,0,12.21,2018-08-28
231,57.3687,9.1,5.30368055555556,0,13.01,2018-08-29
232,57.4338,9.1,5.30368055555556,0,10.2,2018-08-30
233,57.4867,8.42,5.228468,0,2.7741599999999997,2018-08-31
234,57.6765,7.583333333333339,5.33755296296296,0,4.8498,2018-09-04
235,57.6605,8.18333333333333,5.483630401234571,0,15.06,2018-09-05
236,57.52325,8.45,4.906250987654321,0,16.8912,2018-09-06
237,57.3766666666667,8.6,4.835168240740741,0,19.9446,2018-09-07
238,57.1944166666667,8.6,6.59358515432099,0,22.9602,2018-09-08
239,57.093083333333304,8.3,5.441738703703701,0,14.3874,2018-09-09
240,57.0035,8.6,6.44895833333333,0,19.4811,2018-09-10
241,56.87175,8.6,5.99024490740741,0,20.262,2018-09-11
242,56.7325,8.6,5.180155216049379,0,19.7139,2018-09-12
243,56.5808333333333,8.9,5.63824324074074,0,20.8842,2018-09-13
244,56.4269166666667,8.45,7.23288274691358,0,20.2278,2018-09-14
245,56.2995,8.45,6.95435487654321,0,20.016,2018-09-15
246,56.187,8.45,8.10740614197531,0,20.3514,2018-09-16
247,56.062,8.6,6.932580864197531,0,19.7076,2018-09-17
248,55.9345833333333,8.6,7.34336518518519,0,20.1669,2018-09-18
249,55.8076666666667,8.45,7.95755432098765,0,19.3554,2018-09-19
250,55.7604166666667,7.4,7.68765817901235,0,13.25,2018-09-20
251,55.854666666666695,7.4,7.68765817901235,0,14.21,2018-09-21
252,55.9089166666667,8.0,7.7600709259259295,0,12.0222,2018-09-22
253,55.820666666666696,8.45033333333333,7.579182746913579,0,19.3668,2018-09-23
254,55.745,8.15,7.02274240740741,0,12.2445,2018-09-24
255,55.6979166666667,8.3,7.232993580246919,0,14.7171,2018-09-25
256,55.582,8.31666666666667,6.37104802469136,0,27.691903931617304,2018-09-26
257,55.42975,8.15,6.60267762345679,0,14.8029,2018-09-27
258,55.361999999999995,8.3,5.80187731481481,0,14.0307,2018-09-28
259,55.306999999999995,8.05454545454546,7.17665134680135,0,10.3617818181818,2018-09-29
260,55.25475,8.15,7.16690515432099,0,14.4057,2018-09-30
261,55.2206153846154,7.9538461538461505,10.1087156980057,0,8.897152307692311,2018-10-01
262,55.21675,8.0,7.17187067901235,0,8.1629625,2018-10-02
263,55.1741666666667,8.3,6.84762888888889,0,10.9459275,2018-10-03
264,55.1253333333333,8.15,6.87326462962963,0,9.6858225,2018-10-04
265,55.0700833333333,8.21,6.558290277777781,0,9.69228333333333,2018-10-05
266,55.0144166666667,8.05,6.4047707716053095,0,9.834499166666669,2018-10-06
267,54.949916666666695,7.9666666666666694,5.800584876543581,0,9.01079166666667,2018-10-07
268,54.8766666666667,8.15,5.84167363271689,0,10.76543675,2018-10-08
269,54.77775,8.3,5.4302887654317304,0,11.76394,2018-10-09
270,54.6759166666667,8.15,5.27397021604988,0,10.1977333333333,2018-10-10
271,54.59725,8.3,7.33909558641951,0,10.83128,2018-10-11
272,54.685,8.15,41.219432746913704,0,10.9906025,2018-10-12
273,55.1209166666667,8.0,25.8894088271605,0,10.567665,2018-10-13
274,55.4139166666667,8.3,37.5233108333333,0,12.210289999999999,2018-10-14
275,55.5071666666667,8.45,16.3925270987654,0,17.08897,2018-10-15
276,55.4375833333334,8.6,11.2206739814815,0,18.051171666666697,2018-10-16
277,55.39275,8.15,12.8087442283951,0,11.97837,2018-10-17
278,55.42175,8.15,13.407403919753099,0,8.77338,2018-10-18
279,55.4515,8.15,12.066236111111099,0,10.137625,2018-10-19
280,55.45375,8.3,11.6467161111111,0,11.8877925,2018-10-20
281,55.4566666666667,8.15,11.748484537037001,0,8.93592666666667,2018-10-21
282,55.468083333333304,8.28333333333333,11.1009863888889,0,10.859910000000001,2018-10-22
283,55.4063333333333,8.39166666666667,9.98795657407407,0,16.657736666666697,2018-10-23
284,55.3135,8.39166666666667,10.1222103395062,0,16.041975,2018-10-24
285,55.221083333333304,8.39166666666667,9.823413456790119,0,16.841414999999998,2018-10-25
286,55.15775,8.25,8.8872562345679,0,11.083730000000001,2018-10-26
287,55.113833333333304,8.39166666666666,8.98212916666667,0,12.598275,2018-10-27
288,55.071000000000005,8.10833333333333,8.415968703703701,0,10.666015,2018-10-28
289,55.025916666666696,8.25,8.24084641975309,0,11.585885000000001,2018-10-29
290,54.9704166666667,8.10833333333333,7.650551574074121,0,10.46654,2018-10-30
291,54.91775,8.10833333333333,7.14945546296304,0,9.16668,2018-10-31
292,54.544,8.53333333333333,5.648131296296201,0,16.4500433333333,2018-11-04
293,54.41775,8.25,6.049243086419961,0,11.298364999999999,2018-11-05
294,54.3183333333333,8.25,6.04362129629655,0,10.989075,2018-11-06
295,54.421666666666695,8.25,40.81581296296321,0,12.9651,2018-11-07
296,55.0458333333333,8.39166666666667,56.2489470061728,0,14.449586666666699,2018-11-08
297,55.4081666666667,8.10833333333333,27.5686951851852,0,9.88976,2018-11-09
298,55.4875,8.25,14.013639290123502,0,13.07612,2018-11-10
299,55.45375,8.39166666666666,11.1512019444444,0,14.285195000000002,2018-11-11
300,55.428083333333305,7.825,8.66895679012346,0,9.17789583333333,2018-11-12
301,55.384416666666695,7.9666666666666694,6.16337546296296,0,10.4223916666667,2018-11-13
302,55.2796666666667,8.53333333333333,5.10854163580247,0,14.564093333333302,2018-11-14
303,55.13675,8.39166666666666,5.21145925925926,0,16.6224083333333,2018-11-15
304,54.9771666666667,8.39166666666667,5.371662716049871,0,16.088613333333303,2018-11-16
305,54.79525,8.39166666666667,5.0217763580249,0,16.561168333333303,2018-11-17
306,54.607916666666696,8.39166666666667,4.963098641975679,0,16.84954,2018-11-18
307,54.412916666666696,8.39166666666667,4.82004907407412,0,16.012391666666698,2018-11-19
308,54.2249166666667,8.10833333333333,4.93959629629704,0,16.3271541666667,2018-11-20
309,54.06575,7.825,4.69886990740737,0,10.6204,2018-11-21
310,53.952,8.53333333333333,6.79090592592695,0,16.681813333333302,2018-11-22
311,53.833,8.53333333333333,12.4738626234581,0,15.70576,2018-11-23
312,53.7725833333333,8.53333333333333,12.660107808642199,0,16.347507500000003,2018-11-24
313,54.4166666666667,8.95833333333333,75.5468218209867,0,17.6546466666667,2018-11-25
314,54.7518333333333,8.53333333333333,32.8178587345681,0,15.356936666666698,2018-11-26
315,54.946999999999996,8.53333333333333,30.1933194444449,0,14.8905,2018-11-27
316,55.1613333333333,8.39166666666667,32.418098611111105,0,15.301675,2018-11-28
317,55.4831666666667,8.53333333333333,57.5068855246914,0,15.37209,2018-11-29
318,55.9219166666667,8.53333333333333,36.633436913580205,0,15.95444,2018-11-30
319,56.1166923076923,8.76153846153846,23.726134444444398,0,14.0089015384615,2018-12-01
320,56.2430833333333,7.825,16.9288120987654,0,4.607130000000001,2018-12-02
321,56.3530833333333,8.816666666666661,21.6047097839506,0,15.470654999999999,2018-12-03
322,56.4139166666667,8.39166666666667,21.782129444444397,0,15.514143333333301,2018-12-04
323,56.474307692307704,8.44615384615384,22.39665,0,16.3882846153846,2018-12-05
324,56.50525,8.816666666666661,22.906145648148104,0,21.0578933333333,2018-12-06
325,56.5028333333333,8.81666666666667,21.7689264506173,0,19.974246666666698,2018-12-07
326,56.60125,7.825,22.2434164814815,0,6.653810000000001,2018-12-08
327,56.841583333333304,8.39166666666666,32.537541080246896,0,11.135315,2018-12-09
328,58.655,8.25,244.65372691358,0,11.345355,2018-12-10
329,60.8656153846154,8.44615384615384,193.030309059829,0,12.2237492307692,2018-12-11
330,63.0918333333333,8.816666666666661,253.66652685185198,0,16.7003,2018-12-12
331,65.0741666666667,8.95833333333333,171.83198061728402,0,23.67428,2018-12-13
332,65.9943333333333,9.1,111.67507808642,0,28.8822,2018-12-14
333,66.9638333333333,8.675,158.03208614197501,0,10.0528191666667,2018-12-15
334,68.1641666666667,9.1,141.369095061728,0,29.1807,2018-12-16
335,69.33253846153849,8.31538461538462,154.430307350427,0,9.54795692307692,2018-12-17
336,70.38991666666669,8.53333333333333,124.699862407407,0,8.68578833333333,2018-12-18
337,71.1301666666667,7.825,97.3666352160494,0,7.6872525,2018-12-19
338,71.6304545454545,8.63636363636364,72.6538208754209,0,18.8511272727273,2018-12-20
339,71.9612,8.93,64.2465247407407,0,19.397783999999998,2018-12-21
340,72.1864545454546,8.79090909090909,42.1263925252525,0,17.84114,2018-12-22
341,72.3888181818182,8.48181818181818,43.068844040403995,0,13.00844,2018-12-23
342,72.6258181818182,8.79090909090909,51.2947841750842,0,19.210609090909102,2018-12-24
343,72.7692,8.25,29.8614564444444,0,17.319012,2018-12-25
344,72.9034,8.08,37.653269037037,0,8.876232,2018-12-26
345,73.1139,8.42,40.66262266666671,0,12.319956,2018-12-27
346,73.2795,8.25,30.729657703703698,0,8.793954,2018-12-28
347,73.67092857142859,7.885714285714291,109.103767089947,0,5.7081057142857095,2018-12-29
348,74.6640833333333,8.10833333333333,165.445156944444,0,10.1332125,2018-12-30
349,75.568875,8.25,138.386328888889,0,12.77994,2018-12-31
350,76.18652,8.308,94.73966159999999,0,18.585718423945103,2019-01-01
351,76.6727692307692,8.09230769230769,104.08572786324801,0,18.128739016201997,2019-01-02
352,77.1668,8.6,89.1235306666666,0,23.1685751302398,2019-01-03
353,77.5479,8.6,80.734706,0,20.8849932824427,2019-01-04
354,77.8643,8.6,65.2007202222222,0,22.248558828451902,2019-01-05
355,78.1107,8.6,59.531177333333304,0,22.3395275842376,2019-01-06
356,78.3209,8.6,50.598505555555604,0,21.9506920168209,2019-01-07
357,78.4724,8.6,46.87812,0,21.878463931623898,2019-01-08
358,78.6052,8.47,41.6729753333333,0,22.2570340779221,2019-01-09
359,78.7239,8.34,38.0982657777778,0,19.844909725278303,2019-01-10
360,78.8178,8.6,33.2570122222222,0,23.1459941401492,2019-01-11
361,78.8747,8.6,32.7233397777778,0,22.726796710954197,2019-01-12
362,78.9474,8.6,34.567912444444396,0,23.3474051068013,2019-01-13
363,78.9761,8.6,24.2876824444444,0,24.260997597950897,2019-01-14
364,78.9734,8.3,26.0766473333333,0,22.589480087852998,2019-01-15
365,78.9915,8.6,29.227216,0,22.3643058823529,2019-01-16
366,79.1061,8.3,53.722269111111096,0,22.630483384407395,2019-01-17
367,79.2586,8.3,43.099323999999996,0,22.489552783382802,2019-01-18
368,79.3415,8.6,32.9544611111111,0,22.7578611869248,2019-01-19
369,79.3605,8.6,25.626156888888897,0,23.002475316455698,2019-01-20
370,79.3926,8.3,35.627889777777796,0,22.9573195066804,2019-01-21
371,79.6021,8.6,71.558856,0,22.645147677578002,2019-01-22
372,79.8345,8.6,47.1630828888889,0,21.9658741653543,2019-01-23
373,79.9361,8.6,39.5458088888889,0,21.891892173913003,2019-01-24
374,80.0233,8.6,35.0097475555556,0,21.7994924014983,2019-01-25
375,80.0839,8.6,32.0961935555556,0,21.958446628359603,2019-01-26
376,80.1334,8.6,32.0615066666667,0,22.157672004111,2019-01-27
377,80.1679,8.6,28.7343422222222,0,22.0162604651163,2019-01-28
378,80.2004,8.6,28.655717333333303,0,22.071307222982202,2019-01-29
379,80.22,8.6,22.968647555555602,0,22.1297127443609,2019-01-30
380,80.229,8.4,20.987577037037,0,18.4043856,2019-01-31
381,80.20972727272729,8.49090909090909,19.070896767676803,0,19.6170096973458,2019-02-01
382,80.2213,8.6,22.919859333333303,0,21.8496952011096,2019-02-02
383,80.2491,8.6,20.0527897777778,0,12.53304,2019-02-03
384,80.29725,8.53333333333333,21.6367794444444,0,16.6296,2019-02-04
385,80.3323,8.64,19.0041102222222,0,15.043320000000001,2019-02-05
386,80.3912,8.08,23.2515506666667,0,10.03788,2019-02-06
387,80.437,8.08,14.895869555555599,0,9.07488,2019-02-07
388,80.4625,8.08,16.3649128888889,0,10.02024,2019-02-08
389,80.5081,8.08,17.3182108888889,0,11.24676,2019-02-09
390,80.5612,8.08,18.895907555555603,0,11.60208,2019-02-10
391,80.6124,7.91,16.51197,0,8.3862,2019-02-11
392,80.6534,8.08,14.894785555555599,0,11.03256,2019-02-12
393,80.689,7.57,13.110833999999999,0,6.10164,2019-02-13
394,80.7269,7.74,15.8566722222222,0,8.77032,2019-02-14
395,80.7531,7.91,13.184676444444401,0,9.15732,2019-02-15
396,80.7609,7.91,12.524979777777801,0,11.688839999999999,2019-02-16
397,80.7613,7.91,12.3130088888889,0,11.746080000000001,2019-02-17
398,80.7637,8.08,12.3767244444444,0,11.745,2019-02-18
399,80.7464,7.91,11.5465417777778,0,17.8378965769677,2019-02-19
400,80.7124,8.5,11.690024000000001,0,21.318460117886602,2019-02-20
401,80.6764,8.22,11.360464444444402,0,18.2612705390595,2019-02-21
402,80.6292,8.5,8.78085488888889,0,22.091696717325203,2019-02-22
403,80.5393,9.1,7.760667999999999,0,29.63304,2019-02-23
404,80.5119,8.59,27.0364384444444,0,20.83644,2019-02-24
405,80.5297,8.08,15.4340691111111,0,17.68788,2019-02-25
406,80.4985,8.64,14.1189724444444,0,27.2274668423444,2019-02-26
407,80.4416,8.42,12.123965777777801,0,18.155520000000003,2019-02-27
408,80.3957,8.25,7.752941333333331,0,17.97516,2019-02-28
409,80.3335454545455,7.70909090909091,3.15264464646465,0,8.38472727272727,2019-03-01
410,80.2839,8.25,3.26489555555556,0,18.02196,2019-03-02
411,80.1889,8.76,3.12543588888889,0,24.23484,2019-03-03
