Date,SMP,Temperature,Wind Speed,Visibility,Cloud Cover
1/11/2021 8:30,804,13.2,20.1,3.2,88
1/11/2021 9:00,670,13.1,23.9,3.1,89.1
1/11/2021 9:30,1,13.2,24,4.2,88
1/11/2021 10:00,1,13.4,17.1,7.7,94.3
1/11/2021 10:30,1,13.2,23.9,5.2,88
1/11/2021 11:00,1,14.1,24,4.1,89.1
1/11/2021 11:30,1,14.1,23.9,4.2,88
1/11/2021 12:00,1,14.1,24.1,4.1,89.1
1/11/2021 12:30,1,14.1,23.9,4.2,88
1/11/2021 13:00,350,13.8,14.4,6.8,94.3
1/11/2021 13:30,426.7,14.1,16.2,3.2,88
1/11/2021 14:00,426.7,14.1,18.4,2.1,89.1
1/11/2021 14:30,426.6,14.1,18.5,3.2,88
1/11/2021 15:00,426.7,14.1,22.4,3.1,89.1
1/11/2021 15:30,770,14.1,22.4,3.2,88
1/11/2021 16:00,935.4,13.1,14.4,6.8,94.3
1/11/2021 16:30,1020,13.1,18.2,3.2,88
1/11/2021 17:00,1039,13.1,18.6,3.1,89.1
1/11/2021 17:30,1222.8,13.1,18.8,3.2,88
1/11/2021 18:00,1400,13.1,16.7,3.1,89.1
1/11/2021 18:30,1050,13.1,18.4,3.2,88
1/11/2021 19:00,944,12.1,12.5,6.8,94.3
1/11/2021 19:30,910,12.1,18.3,3.2,88
1/11/2021 20:00,1020,12.1,16.5,4.1,89.1
1/11/2021 20:30,1020,12.1,14.6,4.2,88
1/11/2021 21:00,948.2,12.1,18.3,5.1,89.1
1/11/2021 21:30,892.6,12.1,18.2,5.2,88
1/11/2021 22:00,750,12,13.4,7.7,94.3
1/11/2021 22:30,426.6,12,13.4,7.7,94.3
1/11/2021 23:00,426.5,12.2,18.2,6.1,89.9
1/11/2021 23:30,1,12.1,20.4,6.1,88
1/12/2021 0:00,570.5,12.1,20.4,6.1,89.1
1/12/2021 0:30,653,12.1,20.3,6.1,88
1/12/2021 1:00,738,12,10.8,8.2,94.3
1/12/2021 1:30,653,12.1,22.3,6.1,88
1/12/2021 2:00,653,12.1,22.2,6.1,89.1
1/12/2021 2:30,653,12.1,22.3,6.1,86.6
1/12/2021 3:00,652.9,12.1,22.3,6.1,88.4
1/12/2021 3:30,652.9,12.1,20.4,6.1,86.6
1/12/2021 4:00,652.9,12.1,13.6,8.2,93.7
1/12/2021 4:30,653,12.1,20.7,6.1,86.6
1/12/2021 5:00,738,12.1,18.5,6.1,88.4
1/12/2021 5:30,800,12.1,18.6,6.1,86.6
1/12/2021 6:00,890,12.1,9.5,6.1,88.4
1/12/2021 6:30,1000,13.1,18.2,7.1,86.6
1/12/2021 7:00,959.3,12.7,10.6,8.6,94.3
1/12/2021 7:30,910,12.1,18.3,6.1,88
1/12/2021 8:00,822,13.1,14.8,6.1,89.1
1/12/2021 8:30,800,12.1,18.4,6.1,88
1/12/2021 9:00,700,12.1,13,5.1,89.1
1/12/2021 9:30,426.7,12.1,16.6,5.2,88
1/12/2021 10:00,426.7,12.6,8.1,8.2,94.3
1/12/2021 10:30,570.5,12.1,18.3,5.2,88
1/12/2021 11:00,570.5,12.1,18.4,5.1,89.1
1/12/2021 11:30,426.7,13.1,16.6,5.2,88
1/12/2021 12:00,570.5,13.1,16.6,5.1,89.1
1/12/2021 12:30,570.5,13.1,18.2,6.1,88
1/12/2021 13:00,570.5,13.1,3.6,13.4,94.3
1/12/2021 13:30,570.5,13.1,14.5,6.1,88
1/12/2021 14:00,570.5,13.1,16.5,7,89.1
1/12/2021 14:30,652.9,14,14.6,7,88
1/12/2021 15:00,742,14,14.7,7,89.1
1/12/2021 15:30,770,14,12.8,7,88
1/12/2021 16:00,881.9,13.8,8,13.8,94.3
1/12/2021 16:30,1000,14,12.8,7,88
1/12/2021 17:00,1000,14,12.8,7,89.1
1/12/2021 17:30,1046.1,14,11,7,88
1/12/2021 18:00,1222.8,14,11.1,7,89.1
1/12/2021 18:30,1046.1,14,11,7,88
1/12/2021 19:00,910,13.8,7.1,13.8,94.3
1/12/2021 19:30,800,14,12.7,7,88
1/12/2021 20:00,946,14,12.8,7,89.1
1/12/2021 20:30,967,14,11,8,88
1/12/2021 21:00,946,14,9.3,8,89.1
1/12/2021 21:30,881.9,14,11,8,88
1/12/2021 22:00,881.9,13.5,8.2,14.3,94.3
1/12/2021 22:30,822,14,9.2,8,88
1/12/2021 23:00,800,13,11,8,89.1
1/12/2021 23:30,750,13,9.2,8,88
1/13/2021 00:00,804,14,9.3,8,89.1
1/13/2021 00:30,770,13,9.2,8,88
1/13/2021 01:00,800,13.1,6.2,14.3,94.3
1/13/2021 01:30,700,13,7.4,8,88
1/13/2021 02:00,750,13,9.3,8,89.1
1/13/2021 02:30,700,13,9.1,8,88
1/13/2021 03:00,700,13,11,8,89.1
1/13/2021 03:30,800,14,7.3,8,88
1/13/2021 04:00,804,13.5,6.2,14.3,94.3
1/13/2021 04:30,799,14,5.2,8,88
1/13/2021 05:00,805,13,7.5,8,89.1
1/13/2021 05:30,881.9,13,5.2,8,88
1/13/2021 06:00,972,14,5.4,8,89.1
1/13/2021 06:30,1022.1,14,3.6,8,88
1/13/2021 07:00,1022.1,13.7,3.5,14.3,94.3
1/13/2021 07:30,1000,14,5.2,8,88
1/13/2021 08:00,935.4,14,5.3,8,89.1
1/13/2021 08:30,876,15,3.5,8,88
1/13/2021 09:00,750,15,3.5,8,89.1
1/13/2021 09:30,426.7,16,9,9.9,88
1/13/2021 10:00,1,15.8,9.2,15.2,94.3
1/13/2021 10:30,1,17,7.4,9.9,88
1/13/2021 11:00,1,18,9.3,9.9,89.1
1/13/2021 11:30,1,18,9,9.9,88
1/13/2021 12:00,1,17,7.5,9.9,89.1
1/13/2021 12:30,1,18,10.8,9.9,88
1/13/2021 13:00,1,17.8,8.9,15.2,94.3
1/13/2021 13:30,1,18,10.8,9.9,88
1/13/2021 14:00,1,17.1,11,9.9,89.1
1/13/2021 14:30,1,17,9.4,9.9,88
1/13/2021 15:00,1,17,7.6,9.9,88.4
1/13/2021 15:30,700,17,5.5,9.9,85.8
1/13/2021 16:00,900,17.2,5.4,15.2,93.2
1/13/2021 16:30,967,17,5.4,9.9,85.8
1/13/2021 17:00,959.3,17,3.7,9.9,88
1/13/2021 17:30,1046.1,17,3.7,9.9,85.8
1/13/2021 18:00,1222.8,16,3.6,9.9,88
1/13/2021 18:30,1039,16,5.4,9.9,85.8
1/13/2021 19:00,901,15.2,4.4,15.2,93.2
1/13/2021 19:30,805,15,3.6,9.9,85.8
1/13/2021 20:00,901,14,5.4,9.9,49.6
1/13/2021 20:30,911,14,5.2,9.9,49.1
1/13/2021 21:00,911,14,5.3,9.9,49.6
1/13/2021 21:30,805,14,5.2,9.9,49.1
1/13/2021 22:00,770,13.3,3.5,9.9,59.1
1/13/2021 22:30,700,13,3.5,8,25
1/13/2021 23:00,804,12,1.8,7,27.6
1/13/2021 23:30,750,13,3.5,6,25
1/14/2021 00:00,750,12,3.6,6,27.6
1/14/2021 00:30,652.9,12,3.5,4.1,25
1/14/2021 01:00,653,11.5,3.5,12.4,59.1
1/14/2021 01:30,652.9,13,3.5,6,25
1/14/2021 02:00,652.9,12,3.5,4,27.6
1/14/2021 02:30,652.9,12,3.5,4.1,25
1/14/2021 03:00,570.5,12,3.5,4,27.6
1/14/2021 03:30,570.5,12,3.5,4,25
1/14/2021 04:00,570.5,10.5,5.4,19.5,88
1/14/2021 04:30,653,12,1.8,4,25.9
1/14/2021 05:00,725,12.1,1.8,4,28
1/14/2021 05:30,750,12.1,1.8,4,25.9
1/14/2021 06:00,912.5,13,1.8,4,28.7
1/14/2021 06:30,972,13,7.3,4,88
1/14/2021 07:00,912.5,13,1.9,12.4,89.1
1/14/2021 07:30,805,14,1.9,6.9,88
1/14/2021 08:00,805,15,1.8,7.9,89.1
1/14/2021 08:30,780,16,1.7,7.9,88
1/14/2021 09:00,653,16.1,3.5,8,89.1
1/14/2021 09:30,1,17,3.5,7.9,88
1/14/2021 10:00,1,18.4,7.4,15.2,71.7
1/14/2021 10:30,1,20.9,9.2,9.9,51.4
1/14/2021 11:00,1,21,11,9.9,50.6
1/14/2021 11:30,1,22,9.2,9.9,51.4
1/14/2021 12:00,345,22,9.3,9.9,50.6
1/14/2021 12:30,345,22,9.3,9.9,51.4
1/14/2021 13:00,426.7,22.5,12.8,15.2,71.7
1/14/2021 13:30,570.5,21.1,10.8,9.9,51.4
1/14/2021 14:00,426.7,20.1,12.8,10,50.6
1/14/2021 14:30,30,20.1,10.9,9.9,51.4
1/14/2021 15:00,570.5,20.1,14.6,10,50.6
1/14/2021 15:30,733.4,20.1,9.2,9.9,51.4
1/14/2021 16:00,762,20.4,3.6,15.2,71.7
1/14/2021 16:30,800,19,7.7,9.9,51.4
1/14/2021 17:00,805,19,5.4,10,50.6
1/14/2021 17:30,990,19,3.7,9.9,51.4
1/14/2021 18:00,1020,19,1.8,9.9,50.6
1/14/2021 18:30,927.6,19,1.9,9.9,51.4
1/14/2021 19:00,804,18.6,1.9,15.2,71.7
1/14/2021 19:30,750,19,3.7,9.9,51.4
1/14/2021 20:00,900,19,1.9,9.9,50.6
1/14/2021 20:30,927.7,19,1.9,9.9,51.4
1/14/2021 21:00,959.3,18,3.6,9.9,50.6
1/14/2021 21:30,890,18,5.3,9.9,51.4
1/14/2021 22:00,805,17.1,3.5,6.8,71.7
1/14/2021 22:30,750,17,3.5,6,51.4
1/14/2021 23:00,733.4,16,3.5,5,50.6
1/14/2021 23:30,733.4,16,3.6,5.1,51.4
1/15/2021 00:00,743,16,3.5,4,49.6
1/15/2021 00:30,733.4,16,3.5,3.1,49.1
1/15/2021 01:00,700,14.7,3.5,3.6,70.6
1/15/2021 01:30,653,15,0,3.1,25
1/15/2021 02:00,653,15,1.8,3.1,27.6
1/15/2021 02:30,725,24.6,1.7,3.1,25
1/15/2021 03:00,733.4,15,1.8,3.1,27.6
1/15/2021 03:30,804,24.6,1.7,3.1,25
1/15/2021 04:00,959.3,14.1,1.7,6.7,59.1
1/15/2021 04:30,972,15,1.7,3.1,25
1/15/2021 05:00,1000,15,1.8,3.1,27.6
1/15/2021 05:30,1046.1,14,1.7,3.1,25
1/15/2021 06:00,1100,14,3.6,2.1,27.6
1/15/2021 06:30,1100,14,3.5,1.1,25
1/15/2021 07:00,1022.1,14.1,3.5,12.4,59.1
1/15/2021 07:30,972,15.1,3.6,4.9,25
1/15/2021 08:00,805,16.1,3.6,6,49.6
1/15/2021 08:30,757,17.1,1.7,6,88
1/15/2021 09:00,652.9,18.1,1.9,6,89.1
1/15/2021 09:30,333.3,19.1,3.7,6,88
1/15/2021 10:00,450,19.6,3.7,13.8,89.1
1/15/2021 10:30,570.5,20.1,5.5,7,88
1/15/2021 11:00,570.5,21.1,7.5,7.1,89.1
1/15/2021 11:30,652.9,23,11,7.1,88
1/15/2021 12:00,653,22.1,9.3,7.1,89.1
1/15/2021 12:30,570.5,23,9.2,8.1,50
1/15/2021 13:00,1,23.8,8.1,14.3,71
1/15/2021 13:30,345,22,12.7,8.1,51.4
1/15/2021 14:00,570.5,22,11,8,89.1
1/15/2021 14:30,652.9,22,9.2,8.1,88
1/15/2021 15:00,648,21,9.4,8,89.1
1/15/2021 15:30,733.4,21,9.3,8,88
1/15/2021 16:00,800,21.7,7.3,14.3,89.1
1/15/2021 16:30,810,21,7.5,8,88
1/15/2021 17:00,881.9,21,7.5,8,89.1
1/15/2021 17:30,1000,20,5.4,8,88
1/15/2021 18:00,1046.1,20,3.7,8,89.1
1/15/2021 18:30,1222.8,20,3.7,8,88
1/15/2021 19:00,1000,19.7,3.7,14.3,89.1
1/15/2021 19:30,912.5,20,3.6,8,88
1/15/2021 20:00,1000,20,3.6,8,89.1
1/15/2021 20:30,1046.1,19,1.9,7,88
1/15/2021 21:00,967,19,3.6,6,89.1
1/15/2021 21:30,1046.1,18,5.3,6,88
1/15/2021 22:00,1046.1,16.5,3.6,13.4,89.1
1/15/2021 22:30,959.3,17,5.3,6,88
1/15/2021 23:00,900,17,3.6,6,89.1
1/15/2021 23:30,890,17,3.5,5.1,51.4
1/16/2021 00:00,881.9,17,3.5,5,50.6
1/16/2021 00:30,900,17,5.2,5.1,51.4
1/16/2021 01:00,910,16.5,7.4,13.4,89.1
1/16/2021 01:30,900,17,9,6,88
1/16/2021 02:00,850,17,7.4,6,89.1
1/16/2021 02:30,820,16.9,5.3,6,88
1/16/2021 03:00,800,17,5.3,6,89.1
1/16/2021 03:30,912.5,16,3.5,4.1,88
1/16/2021 04:00,1046.1,16.2,3.2,12,88.4
1/16/2021 04:30,1046.1,16.9,3.5,4.1,86.6
1/16/2021 05:00,1046.1,17,1.8,4,88.4
1/16/2021 05:30,1046.1,16.9,3.5,4,85.8
1/16/2021 06:00,1100,17,3.6,3,88
1/16/2021 06:30,1247.6,16.9,3.5,3,85.8
1/16/2021 07:00,1100,16.5,1.7,12,88
1/16/2021 07:30,1046.1,17,5.2,5,85.8
1/16/2021 08:00,890,19,9.2,6.9,88
1/16/2021 08:30,810,20.1,5.2,8.9,49.1
1/16/2021 09:00,750,22,3.6,8.9,49.6
1/16/2021 09:30,653,23,5.3,8.9,25
1/16/2021 10:00,570.5,23.3,4.5,15.2,59.1
1/16/2021 10:30,570.5,23,9.3,9.9,25
1/16/2021 11:00,570.5,24.1,7.5,10,27.6
1/16/2021 11:30,570.5,24.1,5.3,9.9,25
1/16/2021 12:00,550,24,9.3,10,27.6
1/16/2021 12:30,345,24,12.8,9.9,49.1
1/16/2021 13:00,1,24.2,7.2,15.2,59.1
1/16/2021 13:30,1,24,12.4,9.9,25
1/16/2021 14:00,345,24,16.5,10,27.6
1/16/2021 14:30,570.5,23,14.8,9.9,25
1/16/2021 15:00,728,23,12.9,10,27.6
1/16/2021 15:30,762,23,12.8,9.9,25
1/16/2021 16:00,950,22.1,10,15.2,59.1
1/16/2021 16:30,1000,22,13.1,9.9,25
1/16/2021 17:00,914,22,9.5,10,27.6
1/16/2021 17:30,1100,21,7.9,8,25
1/16/2021 18:00,1247.6,21,7.7,7,27.6
1/16/2021 18:30,1046.1,21,5.7,6,85.8
1/16/2021 19:00,912.5,20.9,4.6,13.4,88
1/16/2021 19:30,890,21,5.5,6,85.8
1/16/2021 20:00,914,21,3.6,6,88
1/16/2021 20:30,1046.1,20.9,3.6,6,85.8
1/16/2021 21:00,1100,21,3.6,6,88
1/16/2021 21:30,1100,20.9,3.6,6,85.8
1/16/2021 22:00,1099,20.5,5.3,13.4,88
1/16/2021 22:30,1046.1,20,3.5,6,85.8
1/16/2021 23:00,1050,20,3.6,6,88
1/16/2021 23:30,1044.5,20,5.2,6,85.8
1/17/2021 00:00,1050,20,5.4,6,88
1/17/2021 00:30,1099,20,5.2,5.1,85.8
1/17/2021 01:00,1099,19.5,7.3,12.9,88
1/17/2021 01:30,1099,19.9,3.5,5.1,85.8
1/17/2021 02:00,1099,20,3.6,5,88
1/17/2021 02:30,1099,19,7.6,4.1,85.8
1/17/2021 03:00,1099,20,9.3,4,88.4
1/17/2021 03:30,1099,20,9.2,4.1,86.6
1/17/2021 04:00,1099,19.5,7.4,12.4,94.3
1/17/2021 04:30,1099,19.9,3.7,2.1,88
1/17/2021 05:00,1050,20,5.4,2.1,89.1
1/17/2021 05:30,1046.1,19.9,3.7,2.1,88
1/17/2021 06:00,1050,20,9.2,2.1,89.1
1/17/2021 06:30,1050,19.9,5.4,2.1,88
1/17/2021 07:00,972,19.6,7.2,2.1,94.3
1/17/2021 07:30,888.9,20,5.3,2.1,88
1/17/2021 08:00,800,20,5.3,6,89.1
1/17/2021 08:30,500,20.1,3.8,7,88
1/17/2021 09:00,1,20.1,3.7,7,89.1
1/17/2021 09:30,450,21.1,3.6,8,88
1/17/2021 10:00,570.5,21.3,3.8,15.2,94.3
1/17/2021 10:30,570.5,23,13,9.9,88
1/17/2021 11:00,570.5,23,16.5,10,89.1
1/17/2021 11:30,500,24,14.8,9.9,88
1/17/2021 12:00,1,24,13.1,10,88.4
1/17/2021 12:30,1,24,13.3,9.9,86.6
1/17/2021 13:00,1,23.9,12.6,15.2,71
1/17/2021 13:30,1,24,20.6,9.9,50
1/17/2021 14:00,1,24,20.6,10,50
1/17/2021 14:30,345,24,20.8,9.9,50
1/17/2021 15:00,1,23,22.3,10,50
1/17/2021 15:30,725,23,15,9.9,50
1/17/2021 16:00,850,22.8,12.7,15.2,71
1/17/2021 16:30,1044.5,22,7.9,9.9,50
1/17/2021 17:00,1247.6,22,9.5,9.9,50
1/17/2021 17:30,1477.5,22,7.8,9.9,51.4
1/17/2021 18:00,1503.5,22,9.5,9.9,50.6
1/17/2021 18:30,1477.5,21,14.6,9.9,50
1/17/2021 19:00,1270.6,19.9,10.8,5.8,88.4
1/17/2021 19:30,1247.4,20,11.2,5.1,86.6
1/17/2021 20:00,1200,19.1,11.2,5,88.4
1/17/2021 20:30,1100,19.1,11.2,6,86.6
1/17/2021 21:00,1050,19.1,22.2,4.1,88.4
1/17/2021 21:30,1046.1,19.1,22.1,4.1,86.6
1/17/2021 22:00,1099,17.9,14.2,4.1,93.7
1/17/2021 22:30,1044.5,18.1,18.4,4.1,86.6
1/17/2021 23:00,1044.5,18.1,18.2,4.1,88.4
1/17/2021 23:30,950,18.1,14.6,4.1,86.6
1/18/2021 00:00,900,18.1,18.3,4.1,88.4
1/18/2021 00:30,870,18.1,22,4.1,86.6
1/18/2021 01:00,850,17.4,10.8,2,100
1/18/2021 01:30,820,17.4,10.8,2,100
1/18/2021 02:00,830,18.1,33.5,5,90
1/18/2021 02:30,850,18.1,33.5,5,90
1/18/2021 03:00,850,17.1,33.2,5,88.4
1/18/2021 03:30,850,21,13,6,50
1/18/2021 04:00,850,16.7,11,4.1,98.4
1/18/2021 04:30,850,17.1,25.7,5,86.6
1/18/2021 05:00,910,17.1,20.5,4,88.4
1/18/2021 05:30,989.5,17.1,22.1,4.1,86.6
1/18/2021 06:00,1046.1,17.1,25.8,4,88.4
1/18/2021 06:30,1099,17.1,18.5,4,86.6
1/18/2021 07:00,1046.1,17.4,10.9,12.9,93.7
1/18/2021 07:30,1000,18,20.5,5,88
1/18/2021 08:00,912.5,18,16.6,5,89.1
1/18/2021 08:30,800,18,18.4,5,88
1/18/2021 09:00,570.5,18,14.8,5,89.1
1/18/2021 09:30,1,18.1,16.6,5,88
1/18/2021 10:00,1,17.8,16.3,12.9,94.3
1/18/2021 10:30,1,19,20.7,5,88
1/18/2021 11:00,1,18,18.5,5,89.1
1/18/2021 11:30,1,18,16.8,5,88
1/18/2021 12:00,1,18,18.4,5,89.1
1/18/2021 12:30,1,17.1,16.8,4,88
1/18/2021 13:00,1,16.6,7.2,7.2,94.3
1/18/2021 13:30,1,16.1,16.6,4,88
1/18/2021 14:00,1,16.1,16.7,3,89.1
1/18/2021 14:30,1,16.1,16.8,2.1,88
1/18/2021 15:00,1,15.1,14.9,2.1,89.1
1/18/2021 15:30,570.5,15.1,15.1,2.1,88
1/18/2021 16:00,780,15.1,8.2,6.3,94.3
1/18/2021 16:30,881.9,15.1,13.2,2.1,88
1/18/2021 17:00,800,15.1,14.7,2.1,89.1
1/18/2021 17:30,950,15.1,14.6,2.1,88
1/18/2021 18:00,967,15.1,11.1,4,89.1
1/18/2021 18:30,912.5,15,11,4.1,88
1/18/2021 19:00,820,15.1,3.6,7.2,94.3
1/18/2021 19:30,800,15.1,5.4,4.1,88
1/18/2021 20:00,910,15.1,11.1,4,89.1
1/18/2021 20:30,1000,15,11,6,88
1/18/2021 21:00,1000,15,9.3,6,89.1
1/18/2021 21:30,914,15,11,6,88
1/18/2021 22:00,912.5,15.1,3.6,8.1,94.3
1/18/2021 22:30,911,15,5.2,6,88
1/18/2021 23:00,900,15,7.5,6,89.1
1/18/2021 23:30,850,15,9.4,6,88
1/19/2021 00:00,850,15,9.3,6,89.1
1/19/2021 00:30,820,15,9.2,6,88
1/19/2021 01:00,800,14.8,3.6,8.1,94.3
1/19/2021 01:30,800,17,7.3,6,88
1/19/2021 02:00,800,15,11,6,89.1
1/19/2021 02:30,800,15,9.2,6,88
1/19/2021 03:00,790,15,5.4,6,89.1
1/19/2021 03:30,790,15,7.6,6,88
1/19/2021 04:00,790,14.8,7.6,8.1,94.3
1/19/2021 04:30,800,15,7.6,7.9,88
1/19/2021 05:00,820,15,9.3,8,89.1
1/19/2021 05:30,888,15,3.6,7.9,88
1/19/2021 06:00,920,15,11,7,89.1
1/19/2021 06:30,920,15,7.4,4.1,88
1/19/2021 07:00,959.3,14.8,4.4,12.9,94.3
1/19/2021 07:30,967,15,9.1,5,88
1/19/2021 08:00,888.9,16,11,5,89.1
1/19/2021 08:30,810,17,7.3,7,88
1/19/2021 09:00,750,18,11,7,89.1
1/19/2021 09:30,570.5,18,9.1,7,88
1/19/2021 10:00,333.3,18.8,7,13.8,89.1
1/19/2021 10:30,1,19,9.2,7,88
1/19/2021 11:00,1,19,11,7,89.1
1/19/2021 11:30,1,19,12.8,7,88
1/19/2021 12:00,1,19.1,14.6,7,89.1
1/19/2021 12:30,1,19.1,11,7,88
1/19/2021 13:00,570.5,18.8,6.3,13.8,94.3
1/19/2021 13:30,570.5,20,12.8,7,88
1/19/2021 14:00,733.4,19,9.4,7,89.1
1/19/2021 14:30,733.4,20,9.4,7,88
1/19/2021 15:00,800,19.1,9.3,7,89.1
1/19/2021 15:30,900,19.1,3.9,7,88
1/19/2021 16:00,959.3,19.4,5.5,13.8,94.3
1/19/2021 16:30,900,19,5.4,7,88
1/19/2021 17:00,780.1,19,5.4,7,89.1
1/19/2021 17:30,850,19,1.9,7,88
1/19/2021 18:00,888,18,5.4,8,89.1
1/19/2021 18:30,800,18,5.4,7.9,88
1/19/2021 19:00,733.4,17.1,3.7,14.3,89.1
1/19/2021 19:30,570.5,18,5.4,6,88
1/19/2021 20:00,780.1,18,3.6,6,89.1
1/19/2021 20:30,830,17,3.6,6,88
1/19/2021 21:00,888,18,5.3,6,89.1
1/19/2021 21:30,840,18,3.5,6,88
1/19/2021 22:00,849,17.1,3.5,13.4,89.1
1/19/2021 22:30,800,17,1.7,6,88
1/19/2021 23:00,790,17,1.8,6,89.1
1/19/2021 23:30,743,17,3.5,6,88
1/20/2021 00:00,780.1,17,3.5,6,89.1
1/20/2021 00:30,780.1,17,1.8,6,88
1/20/2021 01:00,780,16.8,7.6,13.4,94.3
1/20/2021 01:30,780,17,3.5,6,88
1/20/2021 02:00,780,17,3.5,6,89.1
1/20/2021 02:30,780,17,1.7,4.1,88
1/20/2021 03:00,750,17,1.8,4,89.1
1/20/2021 03:30,743,16,1.7,4.1,88
1/20/2021 04:00,733.4,16.1,4.4,12,89.1
1/20/2021 04:30,735,16.1,5.2,3.1,88
1/20/2021 05:00,780,16.1,7.5,3.1,89.1
1/20/2021 05:30,805,16.1,5.3,3.1,88
1/20/2021 06:00,850,16.1,5.4,3,89.1
1/20/2021 06:30,850,16.1,5.4,3.1,88
1/20/2021 07:00,810,16.6,3.5,12,89.1
1/20/2021 07:30,790,17,3.6,4,88
1/20/2021 08:00,780,18,3.5,6,89.1
1/20/2021 08:30,750,18.1,10.8,6,88
1/20/2021 09:00,653,19.1,12.8,8,88.4
1/20/2021 09:30,333.3,19.1,10.8,7.9,86.6
1/20/2021 10:00,1,19.8,11.6,14.3,88.4
1/20/2021 10:30,1,22,7.7,7.9,86.6
1/20/2021 11:00,1,22,7.6,8,88.4
1/20/2021 11:30,1,23,7.7,9.9,51.4
1/20/2021 12:00,1,23,7.6,9.9,50.6
1/20/2021 12:30,1,23,11.1,9.9,51.4
1/20/2021 13:00,1,24.2,7.5,15.2,71.7
1/20/2021 13:30,570.5,24,18.2,9.9,51.4
1/20/2021 14:00,570.5,23,18.3,9.9,50.6
1/20/2021 14:30,570.5,23,14.8,9.9,50
1/20/2021 15:00,780,23,13.1,10,50
1/20/2021 15:30,810,23,11.4,9.9,51.4
1/20/2021 16:00,900,21.9,9.2,15.2,71.7
1/20/2021 16:30,912.5,21,11.2,9.9,51.4
1/20/2021 17:00,850,21,11.2,10,50.6
1/20/2021 17:30,1020,21,11,9.9,51.4
1/20/2021 18:00,1046.1,21,7.6,9.9,50
1/20/2021 18:30,1000,20,7.6,9.9,50
1/20/2021 19:00,912.5,20.2,5.5,15.2,76.3
1/20/2021 19:30,888,20,3.7,9.9,51.4
1/20/2021 20:00,967,20,5.4,9.9,50.6
1/20/2021 20:30,911,20,7.6,9.9,51.4
1/20/2021 21:00,912.5,20,7.6,8,50.6
1/20/2021 21:30,911,20,5.5,6,51.4
1/20/2021 22:00,850,20.1,3.7,13.4,76.9
1/20/2021 22:30,800,20,3.5,6,51.4
1/20/2021 23:00,800,20,3.5,6,50.6
1/20/2021 23:30,780,20,5.3,5,51.4
1/21/2021 00:00,881.9,19,3.6,5,50.6
1/21/2021 00:30,880.1,19,3.6,5,51.4
1/21/2021 01:00,820,19.1,3.5,4.5,71.7
1/21/2021 01:30,805,19,3.5,4.1,50
1/21/2021 02:00,820,19,3.5,4,50
1/21/2021 02:30,805,19,3.7,4.1,50
1/21/2021 03:00,830,19,3.6,4,50
1/21/2021 03:30,820,20,5.5,4.1,51.4
1/21/2021 04:00,810,19.1,7.2,4,76.9
1/21/2021 04:30,790,19,11.1,4.1,51.4
1/21/2021 05:00,800,19,11.2,4,50.6
1/21/2021 05:30,820,19,9.5,3.1,51.4
1/21/2021 06:00,912.5,19,9.2,2.1,50.6
1/21/2021 06:30,912.5,19,9.3,1.1,88
1/21/2021 07:00,911,19,5.5,1.6,94.3
1/21/2021 07:30,920,19,7.4,1.1,88
1/21/2021 08:00,920,19.1,3.6,2.1,89.1
1/21/2021 08:30,909.6,19.1,5.3,2.1,88
1/21/2021 09:00,800,20.1,5.4,2.1,89.1
1/21/2021 09:30,700,20.1,7.6,3.2,88
1/21/2021 10:00,700,20.1,9.5,13.4,94.3
1/21/2021 10:30,700,21.1,14.8,6.1,88
1/21/2021 11:00,570.5,22,11.3,6,89.1
1/21/2021 11:30,570.5,22.1,9.7,6.1,86.6
1/21/2021 12:00,570.5,22.1,11.3,6.1,88
1/21/2021 12:30,570.5,23.1,13.1,6.1,85.8
1/21/2021 13:00,733.4,23.6,10,13.9,88.4
1/21/2021 13:30,743,23,9.7,7.1,86.6
1/21/2021 14:00,780,23,13.1,8,88.4
1/21/2021 14:30,800,23,13.3,8.1,86.6
1/21/2021 15:00,849,23,11.3,8,88
1/21/2021 15:30,850,23,11.6,8,85.8
1/21/2021 16:00,909.5,22.6,9.3,14.3,88
1/21/2021 16:30,967,22,11.6,8,85.8
1/21/2021 17:00,967,22,7.7,8,88.4
1/21/2021 17:30,1046.1,22,7.9,8,86.6
1/21/2021 18:00,1099,21,9.5,8,89.1
1/21/2021 18:30,1033.6,21,5.9,8,88
1/21/2021 19:00,966,20.9,4.1,13.8,89.1
1/21/2021 19:30,912.5,21,4,7,86.6
1/21/2021 20:00,1033.6,21,3.8,7,88.4
1/21/2021 20:30,1046.1,21,5.8,7,86.6
1/21/2021 21:00,1020,21,3.7,7,88.4
1/21/2021 21:30,912.5,21,2.1,6.1,86.6
1/21/2021 22:00,900,20.1,2,12.5,88.4
1/21/2021 22:30,850,20,1.9,4.1,86.6
1/21/2021 23:00,820,20,1.9,4.1,88.4
1/21/2021 23:30,800,21,3.7,4.1,86.6
1/22/2021 00:00,900,20,5.4,4.1,88.4
1/22/2021 00:30,888,20,7.5,4.1,86.6
1/22/2021 01:00,893,20.1,5.4,12.5,88.4
1/22/2021 01:30,850,20,7.4,4.1,86.6
1/22/2021 02:00,810,20,9.2,4,88.4
1/22/2021 02:30,790,20,7.4,4.1,86.6
1/22/2021 03:00,789,20,9.3,3.1,88.4
1/22/2021 03:30,790,20,7.6,3.1,86.6
