Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Precipitation,Wind Speed,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Conditions
"Hue, Viet Nam",3/1/2021 22:00,25.3,25.3,25.3,0,0,2,0,14.3,94.3,93.42,Overcast
"Hue, Viet Nam",3/1/2021 23:00,26,26,26,0,0,1.9,120,8,89.1,88.76,Overcast
"Hue, Viet Nam",3/2/2021 0:00,25,25,25,0,0,3.7,120,6,89.1,94.1,Overcast
"Hue, Viet Nam",3/2/2021 1:00,24.9,24.9,24.9,0,0,3.6,320,13.8,94.3,94.78,Overcast
"Hue, Viet Nam",3/2/2021 2:00,25,25,25,0,0,5.4,352,6,89.1,94.19,Overcast
"Hue, Viet Nam",3/2/2021 3:00,25,25,25,0,0,5.4,343,6,89.1,94.19,Overcast
"Hue, Viet Nam",3/2/2021 4:00,24.9,24.9,24.9,0,0,7.3,340,13.4,94.3,93.3,Overcast
"Hue, Viet Nam",3/2/2021 5:00,24,24,24,0,0,11,350,2.1,89.1,99.9,Overcast
"Hue, Viet Nam",3/2/2021 6:00,24,24,24,0,0,7.6,332,3.1,89.1,99.9,Overcast
"Hue, Viet Nam",3/2/2021 7:00,24.1,24.1,24.1,0,0.7,3.6,340,11.5,94.3,98.96,"Rain, Overcast"
"Hue, Viet Nam",3/2/2021 8:00,24,24,24,0,0,16.5,80,3.1,89.1,99.8,Overcast
"Hue, Viet Nam",3/2/2021 9:00,25,25,25,0,0,18.3,80,6,89.1,94.1,Overcast
"Hue, Viet Nam",3/2/2021 10:00,25,25,25,0,0,10.8,70,8.1,94.3,93.32,Overcast
"Hue, Viet Nam",3/2/2021 11:00,25,25,25,0,0,18.3,80,7,89.1,93.91,Overcast
"Hue, Viet Nam",3/2/2021 12:00,26,26,26,0,0,22.3,80,8,89.1,83.48,Overcast
"Hue, Viet Nam",3/2/2021 13:00,25.6,25.6,25.6,0,2,16.1,85,14.3,93.7,87.14,"Rain, Overcast"
"Hue, Viet Nam",3/2/2021 14:00,27,27,27,29.6,0,22.2,60,8,89.1,78.7,Overcast
"Hue, Viet Nam",3/2/2021 15:00,26,26,26,0,0,22.2,70,9,88.4,83.4,Overcast
"Hue, Viet Nam",3/2/2021 16:00,25.5,25.5,25.5,0,0,11.6,51,15.2,93.2,86.31,Overcast
"Hue, Viet Nam",3/2/2021 17:00,25,25,25,0,0,14.7,51,10,88.4,88.5,Overcast
"Hue, Viet Nam",3/2/2021 18:00,25,25,25,0,0,9.4,41,9.9,88.4,88.59,Overcast
"Hue, Viet Nam",3/2/2021 19:00,23.2,23.2,23.2,0,0,9.1,349,9.9,93.7,92.02,Overcast
"Hue, Viet Nam",3/2/2021 20:00,22.1,22.1,22.1,0,0,14.7,303,9.9,88.4,93.97,Overcast
"Hue, Viet Nam",3/2/2021 21:00,22.1,22.1,22.1,0,0,14.6,287,9.9,88.4,88.44,Overcast
"Hue, Viet Nam",3/2/2021 22:00,20.9,20.9,20.9,0,0,8.2,283,8.6,93.7,94.53,Overcast
"Hue, Viet Nam",3/2/2021 23:00,21.1,21.1,21.1,0,0,11.1,283,7,88.4,93.92,Overcast
"Hue, Viet Nam",3/3/2021 0:00,21.1,21.1,21.1,0,0,7.6,293,7,89.1,93.92,Overcast
"Hue, Viet Nam",3/3/2021 1:00,20.6,20.6,20.6,0,2,7.2,320,8.6,94.3,94.52,"Rain, Overcast"
"Hue, Viet Nam",3/3/2021 2:00,20.1,20.1,20.1,0,0,12.9,283,7,89.1,93.88,Overcast
"Hue, Viet Nam",3/3/2021 3:00,20.1,20.1,20.1,0,0,12.8,273,7,89.1,93.88,Overcast
"Hue, Viet Nam",3/3/2021 4:00,20,20,20,0,0,5.4,290,8.6,94.3,95.42,Overcast
"Hue, Viet Nam",3/3/2021 5:00,20.1,20.1,20.1,0,0,5.4,303,7,89.1,93.98,Overcast
"Hue, Viet Nam",3/3/2021 6:00,20.1,20.1,20.1,0,0,5.4,332,7,89.1,99.79,Overcast
"Hue, Viet Nam",3/3/2021 7:00,20.1,20.1,20.1,0,0,3.6,360,13.4,94.3,97.96,Overcast
"Hue, Viet Nam",3/3/2021 8:00,21.1,21.1,21.1,0,0,11.1,282,7,89.1,93.83,Overcast
"Hue, Viet Nam",3/3/2021 9:00,21.1,21.1,21.1,0,0,7.6,303,7,89.1,93.73,Overcast
"Hue, Viet Nam",3/3/2021 10:00,21.7,21.7,21.7,0,0,7.2,333,14.3,93.7,88.91,Overcast
"Hue, Viet Nam",3/3/2021 11:00,22.1,22.1,22.1,0,0,12.9,300,8,88.4,88.07,Overcast
"Hue, Viet Nam",3/3/2021 12:00,22.1,22.1,22.1,0,0,11.1,322,8,88.4,88.08,Overcast
"Hue, Viet Nam",3/3/2021 13:00,22.4,22.4,22.4,0,0,7.2,322,14.3,93.2,86.96,Overcast
"Hue, Viet Nam",3/3/2021 14:00,23.1,23.1,23.1,0,0,11.2,312,8,88,88.16,Overcast
"Hue, Viet Nam",3/3/2021 15:00,22.1,22.1,22.1,0,0,11.1,332,8,88,93.58,Overcast
"Hue, Viet Nam",3/3/2021 16:00,22,22,22,0,0,10.7,332,14.3,93.2,89.02,Overcast
"Hue, Viet Nam",3/3/2021 17:00,22,22,22,0,0,11.3,330,8,88.4,88.35,Overcast
"Hue, Viet Nam",3/3/2021 18:00,22,22,22,0,0,3.8,340,8,88.4,88.35,Overcast
"Hue, Viet Nam",3/3/2021 19:00,21.8,21.8,21.8,0,0,4.5,307,14.3,93.2,90.16,Overcast
"Hue, Viet Nam",3/3/2021 20:00,21,21,21,0,0,7.5,281,8,88,93.92,Overcast
"Hue, Viet Nam",3/3/2021 21:00,21,21,21,0,0,9.3,300,8,88,93.92,Overcast
"Hue, Viet Nam",3/3/2021 22:00,21.1,21.1,21.1,0,0,7.3,326,13.4,93.2,93.92,Overcast
"Hue, Viet Nam",3/3/2021 23:00,21,21,21,0,0,5.5,301,6,88.4,93.92,Overcast
"Hue, Viet Nam",3/4/2021 0:00,21,21,21,0,0,9.3,301,5.1,88.4,93.92,Overcast
"Hue, Viet Nam",3/4/2021 1:00,21,21,21,0,0,3.6,340,12.9,93.7,94.23,Overcast
"Hue, Viet Nam",3/4/2021 2:00,21,21,21,0,0,7.5,301,5.1,88.4,93.92,Overcast
"Hue, Viet Nam",3/4/2021 3:00,23,23,23,0,0,1.8,350,8,50,88.51,Partially cloudy
"Hue, Viet Nam",3/4/2021 4:00,20.8,20.8,20.8,0,0,3.5,262,12.5,88.4,94.53,Overcast
"Hue, Viet Nam",3/4/2021 5:00,21,21,21,0,0,3.6,309,4.1,88.4,93.92,Overcast
"Hue, Viet Nam",3/4/2021 6:00,21,21,21,0,0,7.4,311,3.1,88,94.02,Overcast
"Hue, Viet Nam",3/4/2021 7:00,20.9,20.9,20.9,0,0,4.4,327,12,93.2,95.46,Overcast
"Hue, Viet Nam",3/4/2021 8:00,22.1,22.1,22.1,0,0,9.3,290,4.1,88,88.17,Overcast
"Hue, Viet Nam",3/4/2021 9:00,23.1,23.1,23.1,0,0,7.5,320,6,88.4,88.16,Overcast
"Hue, Viet Nam",3/4/2021 10:00,24.1,24.1,24.1,0,0,8.1,335,15.2,93.7,82.55,Overcast
"Hue, Viet Nam",3/4/2021 11:00,25,25,25,0,0,7.7,10,10,88.4,78.5,Overcast
"Hue, Viet Nam",3/4/2021 12:00,24.1,24.1,24.1,0,0,13,360,10,88.4,83.17,Overcast
"Hue, Viet Nam",3/4/2021 13:00,24.1,24.1,24.1,0,0,9.1,352,15.2,93.2,82.38,Overcast
"Hue, Viet Nam",3/4/2021 14:00,24.1,24.1,24.1,0,0,9.4,322,10,88,82.92,Overcast
"Hue, Viet Nam",3/4/2021 15:00,24.1,24.1,24.1,0,0,9.4,342,10,88,83,Overcast
"Hue, Viet Nam",3/4/2021 16:00,23.4,23.4,23.4,0,0,7.2,342,14.3,93.2,86.86,Overcast
"Hue, Viet Nam",3/4/2021 17:00,23.1,23.1,23.1,0,0,9.3,342,8,88,88.16,Overcast
"Hue, Viet Nam",3/4/2021 18:00,23,23,23,0,0,5.4,330,8,88,88.43,Overcast
"Hue, Viet Nam",3/4/2021 19:00,22.2,22.2,22.2,0,0,0,0,13.4,93.2,93.88,Overcast
"Hue, Viet Nam",3/4/2021 20:00,22,22,22,0,0,3.6,192,6,88,99.69,Overcast
"Hue, Viet Nam",3/4/2021 21:00,22.1,22.1,22.1,0,0,1.8,330,6,88,99.69,Overcast
"Hue, Viet Nam",3/4/2021 22:00,22.2,22.2,22.2,0,0,3.6,181,12.5,71,94.58,Partially cloudy
"Hue, Viet Nam",3/4/2021 23:00,22.1,22.1,22.1,0,0,3.6,270,4.1,49.6,93.87,Partially cloudy
"Hue, Viet Nam",3/5/2021 0:00,21.1,21.1,21.1,0,0,3.6,308,4.1,49.6,99.69,Partially cloudy
"Hue, Viet Nam",3/5/2021 1:00,21.3,21.3,21.3,0,0,0,0,12,70.6,95.99,Partially cloudy
"Hue, Viet Nam",3/5/2021 2:00,22,22,22,0,0,5.4,259,3.1,49.6,93.97,Partially cloudy
"Hue, Viet Nam",3/5/2021 3:00,22,22,22,0,0,5.4,230,3.1,49.6,99.79,Partially cloudy
"Hue, Viet Nam",3/5/2021 4:00,21.7,21.7,21.7,0,0,3.7,268,19.6,88,97.86,Overcast
"Hue, Viet Nam",3/5/2021 5:00,22,22,22,0,0,7.5,230,3.1,49.6,94.06,Partially cloudy
"Hue, Viet Nam",3/5/2021 6:00,22,22,22,0,0,7.5,259,3,49.6,94.06,Partially cloudy
"Hue, Viet Nam",3/5/2021 7:00,21.9,21.9,21.9,0,0,4.5,259,12.4,70.6,96.21,Partially cloudy
"Hue, Viet Nam",3/5/2021 8:00,23.1,23.1,23.1,0,0,3.7,239,6,49.6,88.43,Partially cloudy
"Hue, Viet Nam",3/5/2021 9:00,24.1,24.1,24.1,0,0,3.7,357,7,49.6,88.24,Partially cloudy
"Hue, Viet Nam",3/5/2021 10:00,25.5,25.5,25.5,0,0,5.5,13,14.8,59.1,86.05,Partially cloudy
"Hue, Viet Nam",3/5/2021 11:00,27.1,27.1,27.1,29.7,0,9.4,12,10,27.6,78.39,Partially cloudy
"Hue, Viet Nam",3/5/2021 12:00,28,28,28,31.3,0,11.3,342,10,27.6,74.08,Partially cloudy
"Hue, Viet Nam",3/5/2021 13:00,28.6,28.6,28.6,32.3,0,7.2,20,15.2,59.1,72.32,Partially cloudy
"Hue, Viet Nam",3/5/2021 14:00,28,28,28,31.3,0,11.3,41,10,27.6,74.15,Partially cloudy
"Hue, Viet Nam",3/5/2021 15:00,28,28,28,31.3,0,9.5,32,10,27.6,74.15,Partially cloudy
"Hue, Viet Nam",3/5/2021 16:00,27.4,27.4,27.4,30.4,0,5.6,347,15.3,59.1,76.95,Partially cloudy
"Hue, Viet Nam",3/5/2021 17:00,26,26,26,0,0,7.6,22,10,49.6,83.4,Partially cloudy
"Hue, Viet Nam",3/5/2021 18:00,26,26,26,0,0,3.7,333,7.1,88,83.57,Overcast
"Hue, Viet Nam",3/5/2021 19:00,25.2,25.2,25.2,0,0,3.7,23,14.3,70.6,90.02,Partially cloudy
"Hue, Viet Nam",3/5/2021 20:00,25,25,25,0,0,5.4,11,6.1,27.6,94,Partially cloudy
"Hue, Viet Nam",3/5/2021 21:00,25,25,25,0,0,3.6,10,6.1,27.6,94,Partially cloudy
"Hue, Viet Nam",3/5/2021 22:00,24.5,24.5,24.5,0,0,4.5,37,13.4,59.1,95.48,Partially cloudy
"Hue, Viet Nam",3/5/2021 23:00,25,25,25,0,0,7.5,227,4.1,27.6,94.1,Partially cloudy
"Hue, Viet Nam",3/6/2021 0:00,24,24,24,0,0,3.6,220,3.1,27.6,94.05,Partially cloudy
"Hue, Viet Nam",3/6/2021 1:00,23.4,23.4,23.4,0,0,3.6,222,12,70.6,96.25,Partially cloudy
"Hue, Viet Nam",3/6/2021 2:00,23,23,23,0,0,3.6,268,3.1,49.6,99.9,Partially cloudy
"Hue, Viet Nam",3/6/2021 3:00,23,23,23,0,0,5.4,308,4.1,49.6,99.9,Partially cloudy
"Hue, Viet Nam",3/6/2021 4:00,22.8,22.8,22.8,0,0,0,0,13.4,70.6,94.1,Partially cloudy
"Hue, Viet Nam",3/6/2021 5:00,23,23,23,0,0,5.4,210,6,49.6,94.11,Partially cloudy
"Hue, Viet Nam",3/6/2021 6:00,23,23,23,0,0,1.8,133,3,27.6,94.11,Partially cloudy
"Hue, Viet Nam",3/6/2021 7:00,22.6,22.6,22.6,0,0,3.6,180,12.4,59.1,96.13,Partially cloudy
"Hue, Viet Nam",3/6/2021 8:00,26,26,26,0,0,5.3,178,9.9,27.6,83.48,Partially cloudy
"Hue, Viet Nam",3/6/2021 9:00,28,28,28,31.3,0,9.3,210,9.9,27.6,74.23,Partially cloudy
"Hue, Viet Nam",3/6/2021 10:00,29.8,29.8,29.8,32.9,0,4.4,140,15.2,59.1,62.89,Partially cloudy
"Hue, Viet Nam",3/6/2021 11:00,31,31,31,35.5,0,7.6,140,10,27.6,62.56,Partially cloudy
"Hue, Viet Nam",3/6/2021 12:00,32,32,32,36.8,0,9.4,120,10,27.6,59.1,Partially cloudy
"Hue, Viet Nam",3/6/2021 13:00,30.4,30.4,30.4,34.7,0,14.4,70,15.2,70.6,64.62,Partially cloudy
"Hue, Viet Nam",3/6/2021 14:00,28.1,28.1,28.1,32,0,20.4,31,10,49.6,78.53,Partially cloudy
"Hue, Viet Nam",3/6/2021 15:00,27,27,27,29.7,0,9.5,51,10,88,78.54,Overcast
"Hue, Viet Nam",3/6/2021 16:00,26.1,26.1,26.1,0,0,3.6,200,12.9,71,90.67,Partially cloudy
"Hue, Viet Nam",3/6/2021 17:00,27,27,27,30.1,0,5.4,110,8,50.6,83.51,Partially cloudy
"Hue, Viet Nam",3/6/2021 18:00,27,27,27,29.6,0,3.7,130,9.9,50.6,78.94,Partially cloudy
"Hue, Viet Nam",3/6/2021 19:00,24.7,24.7,24.7,0,0,3.6,160,15.2,70.6,84.76,Partially cloudy
"Hue, Viet Nam",3/6/2021 20:00,25,25,25,0,0,3.7,179,10,49.6,88.68,Partially cloudy
"Hue, Viet Nam",3/6/2021 21:00,24,24,24,0,0,7.5,172,10,49.6,88.6,Partially cloudy
"Hue, Viet Nam",3/6/2021 22:00,23.3,23.3,23.3,0,0,0,0,15.2,70.6,91.14,Partially cloudy
"Hue, Viet Nam",3/6/2021 23:00,24,24,24,0,0,5.4,200,7,27.6,88.69,Partially cloudy
"Hue, Viet Nam",3/7/2021 0:00,23,23,23,0,0,3.6,279,7,27.6,94.11,Partially cloudy
"Hue, Viet Nam",3/7/2021 1:00,22.1,22.1,22.1,0,0,0,0,13.4,59.1,94.98,Partially cloudy
"Hue, Viet Nam",3/7/2021 2:00,22,22,22,0,0,3.6,279,6,27.6,93.97,Partially cloudy
"Hue, Viet Nam",3/7/2021 3:00,22,22,22,0,0,1.8,210,8,25,94.06,Clear
"Hue, Viet Nam",3/7/2021 4:00,21.1,21.1,21.1,0,0,3.7,315,13.4,59.1,95.56,Partially cloudy
"Hue, Viet Nam",3/7/2021 5:00,21,21,21,0,0,7.5,279,6,27.6,94.02,Partially cloudy
"Hue, Viet Nam",3/7/2021 6:00,23,23,23,0,0,9.2,279,4.1,50,88.61,Partially cloudy
"Hue, Viet Nam",3/7/2021 7:00,23.1,23.1,23.1,0,0,6.2,268,12.4,76.9,95.63,Overcast
"Hue, Viet Nam",3/7/2021 8:00,23,23,23,0,0,9.4,212,6,89.1,94.01,Overcast
"Hue, Viet Nam",3/7/2021 9:00,24,24,24,0,0,11.2,262,6,89.1,88.51,Overcast
"Hue, Viet Nam",3/7/2021 10:00,25,25,25,0,0,3.6,290,13.4,94.3,88.41,Overcast
"Hue, Viet Nam",3/7/2021 11:00,25,25,25,0,0,7.5,199,7,89.1,88.41,Overcast
"Hue, Viet Nam",3/7/2021 12:00,27,27,27,29.7,0,5.5,189,7,89.1,78.62,Overcast
"Hue, Viet Nam",3/7/2021 13:00,27.2,27.2,27.2,30.1,0,3.6,340,13.8,88.4,78.89,Overcast
"Hue, Viet Nam",3/7/2021 14:00,27.1,27.1,27.1,30.2,0,7.6,21,7.1,88,83.26,Overcast
"Hue, Viet Nam",3/7/2021 15:00,28,28,28,31.9,0,9.5,51,8,88,78.68,Overcast
"Hue, Viet Nam",3/7/2021 16:00,26.9,26.9,26.9,29.6,0,8.9,50,14.3,70.6,80.63,Partially cloudy
"Hue, Viet Nam",3/7/2021 17:00,26,26,26,0,0,14.8,61,8,49.6,83.48,Partially cloudy
"Hue, Viet Nam",3/7/2021 18:00,25,25,25,0,0,12.9,61,8,27.6,88.68,Partially cloudy
"Hue, Viet Nam",3/7/2021 19:00,24.5,24.5,24.5,0,0,9.2,70,14.3,59.1,89.21,Partially cloudy
"Hue, Viet Nam",3/7/2021 20:00,24,24,24,0,0,7.5,81,8,28,94.05,Partially cloudy
"Hue, Viet Nam",3/7/2021 21:00,24,24,24,0,0,3.6,120,7,28,94.05,Partially cloudy
"Hue, Viet Nam",3/7/2021 22:00,22.8,22.8,22.8,0,0,0,0,13.8,59.6,95.52,Partially cloudy
"Hue, Viet Nam",3/7/2021 23:00,23,23,23,0,0,1.9,130,5.1,28,94.01,Partially cloudy
"Hue, Viet Nam",3/8/2021 0:00,23,23,23,0,0,3.6,260,3.1,28,94.01,Partially cloudy
"Hue, Viet Nam",3/8/2021 1:00,21.7,21.7,21.7,0,0,3.6,269,12,59.6,99.15,Partially cloudy
"Hue, Viet Nam",3/8/2021 2:00,22,22,22,0,0,7.5,279,0.1,46.6,99.9,Partially cloudy
"Hue, Viet Nam",3/8/2021 3:00,22,22,22,0,0,5.4,279,1.1,46.6,99.9,Partially cloudy
"Hue, Viet Nam",3/8/2021 4:00,21.8,21.8,21.8,0,0,3.5,0,11.1,93.9,99.58,Overcast
"Hue, Viet Nam",3/8/2021 5:00,22,22,22,0,0,3.6,0,1.1,47.3,99.79,Partially cloudy
"Hue, Viet Nam",3/8/2021 6:00,22,22,22,0,0,3.7,200,1.1,47.3,99.79,Partially cloudy
"Hue, Viet Nam",3/8/2021 7:00,22.1,22.1,22.1,0,0,0,0,1.5,71,99.58,Partially cloudy
"Hue, Viet Nam",3/8/2021 8:00,24,24,24,0,0,3.6,210,4,50.6,94.15,Partially cloudy
"Hue, Viet Nam",3/8/2021 9:00,26,26,26,0,0,3.6,0,7,50,83.65,Partially cloudy
"Hue, Viet Nam",3/8/2021 10:00,26.9,26.9,26.9,29.2,0,4.5,67,15.2,88.4,76.37,Overcast
"Hue, Viet Nam",3/8/2021 11:00,27,27,27,29.7,0,16.5,71,10,88.4,78.7,Overcast
"Hue, Viet Nam",3/8/2021 12:00,28,28,28,31.3,0,16.6,61,10,50,74.15,Partially cloudy
"Hue, Viet Nam",3/8/2021 13:00,28.5,28.5,28.5,32,0,14.4,70,15.3,71,71.45,Partially cloudy
"Hue, Viet Nam",3/8/2021 14:00,28,28,28,31.3,0,25.8,81,10,49.6,74.23,Partially cloudy
"Hue, Viet Nam",3/8/2021 15:00,28,28,28,31.3,0,24,81,10,49.6,74.3,Partially cloudy
"Hue, Viet Nam",3/8/2021 16:00,27,27,27,29.4,0,7.2,90,15.3,70.6,75.83,Partially cloudy
"Hue, Viet Nam",3/8/2021 17:00,26,26,26,0,0,22.1,90,10,49.6,83.57,Partially cloudy
"Hue, Viet Nam",3/8/2021 18:00,25,25,25,0,0,16.4,80,10,50,88.59,Partially cloudy
"Hue, Viet Nam",3/8/2021 19:00,25.1,25.1,25.1,0,0,3.6,90,15.3,88.4,85.44,Overcast
"Hue, Viet Nam",3/8/2021 20:00,25,25,25,0,0,9.3,100,10,88.4,83.54,Overcast
"Hue, Viet Nam",3/8/2021 21:00,25,25,25,0,0,9.2,120,10,88.4,83.54,Overcast
"Hue, Viet Nam",3/8/2021 22:00,23.8,23.8,23.8,0,0,0,0,15.3,71,91.66,Partially cloudy
"Hue, Viet Nam",3/8/2021 23:00,24,24,24,0,0,1.8,150,10,88.4,88.51,Overcast
"Hue, Viet Nam",3/9/2021 0:00,24,24,24,0,0,3.6,141,10,88.4,88.6,Overcast
"Hue, Viet Nam",3/9/2021 1:00,22.9,22.9,22.9,0,0,0,0,15.3,71,95.01,Partially cloudy
"Hue, Viet Nam",3/9/2021 2:00,23,23,23,0,0,7.5,220,10,50,94.01,Partially cloudy
"Hue, Viet Nam",3/9/2021 3:00,22,22,22,0,0,3.6,73,10,28,93.97,Partially cloudy
"Hue, Viet Nam",3/9/2021 4:00,21.5,21.5,21.5,0,0,1.9,201,15.3,59.6,95.79,Partially cloudy
"Hue, Viet Nam",3/9/2021 5:00,22,22,22,0,0,7.5,249,8,49.6,93.97,Partially cloudy
"Hue, Viet Nam",3/9/2021 6:00,22,22,22,0,0,3.6,122,6,49.6,94.06,Partially cloudy
"Hue, Viet Nam",3/9/2021 7:00,21.8,21.8,21.8,0,0,0,0,13.8,88.4,95.69,Overcast
"Hue, Viet Nam",3/9/2021 8:00,24,24,24,0,0,3.7,190,9.9,88.4,83.26,Overcast
"Hue, Viet Nam",3/9/2021 9:00,26,26,26,0,0,7.5,13,10,88.4,73.97,Overcast
"Hue, Viet Nam",3/9/2021 10:00,27.3,27.3,27.3,29.6,0,7.4,90,15.2,71,71.17,Partially cloudy
"Hue, Viet Nam",3/9/2021 11:00,29,29,29,32.7,0,20.4,90,10,50,70.11,Partially cloudy
"Hue, Viet Nam",3/9/2021 12:00,29,29,29,32,0,25.7,80,10,50,65.97,Partially cloudy
"Hue, Viet Nam",3/9/2021 13:00,29,29,29,31.7,0,18,90,15.3,71,63.97,Partially cloudy
"Hue, Viet Nam",3/9/2021 14:00,29,29,29,32,0,25.7,100,10,49.6,65.98,Partially cloudy
"Hue, Viet Nam",3/9/2021 15:00,29,29,29,32,0,27.5,81,10,49.6,66.04,Partially cloudy
"Hue, Viet Nam",3/9/2021 16:00,28.1,28.1,28.1,30.6,0,15.8,110,15.3,59.1,67.81,Partially cloudy
"Hue, Viet Nam",3/9/2021 17:00,27,27,27,29.2,0,23.9,101,10,27.6,74.21,Partially cloudy
"Hue, Viet Nam",3/9/2021 18:00,26,26,26,0,0,20.3,100,10,28,78.72,Partially cloudy
"Hue, Viet Nam",3/9/2021 19:00,24.9,24.9,24.9,0,0,0,0,15.2,59.6,83.36,Partially cloudy
"Hue, Viet Nam",3/9/2021 20:00,24,24,24,0,0,12.9,101,10,27.6,88.51,Partially cloudy
"Hue, Viet Nam",3/9/2021 21:00,24,24,24,0,0,11.1,101,10,28,88.51,Partially cloudy
"Hue, Viet Nam",3/9/2021 22:00,23.1,23.1,23.1,0,0,7.6,0,15.2,71,89.67,Partially cloudy
"Hue, Viet Nam",3/9/2021 23:00,23,23,23,0,0,3.7,199,10,49.6,88.43,Partially cloudy
"Hue, Viet Nam",3/10/2021 0:00,22,22,22,0,0,3.6,308,10,49.6,93.97,Partially cloudy
"Hue, Viet Nam",3/10/2021 1:00,21.5,21.5,21.5,0,0,3.5,249,15.2,70.6,95.79,Partially cloudy
"Hue, Viet Nam",3/10/2021 2:00,23,23,23,0,0,1.8,220,8,25,94.1,Clear
"Hue, Viet Nam",3/10/2021 3:00,22,22,22,0,0,3.6,171,6,49.6,94.06,Partially cloudy
"Hue, Viet Nam",3/10/2021 4:00,20.6,20.6,20.6,0,0,3.6,91,13.4,70.6,96.17,Partially cloudy
"Hue, Viet Nam",3/10/2021 5:00,21,21,21,0,0,3.6,211,5,49.6,94.02,Partially cloudy
"Hue, Viet Nam",3/10/2021 6:00,21.1,21.1,21.1,0,0,1.9,318,4.1,50,93.92,Partially cloudy
"Hue, Viet Nam",3/10/2021 7:00,21,21,21,0,0,3.5,270,13.4,59.6,96.08,Partially cloudy
"Hue, Viet Nam",3/10/2021 8:00,26,26,26,0,0,3.6,230,10,28,78.64,Partially cloudy
"Hue, Viet Nam",3/10/2021 9:00,26,26,26,0,0,9.2,113,9.9,28.7,78.72,Partially cloudy
"Hue, Viet Nam",3/10/2021 10:00,27.7,27.7,27.7,30.4,0,11.4,90,15.2,71,72.52,Partially cloudy
"Hue, Viet Nam",3/10/2021 11:00,28,28,28,30.6,0,20.4,81,9.9,50,69.99,Partially cloudy
"Hue, Viet Nam",3/10/2021 12:00,28,28,28,30.7,0,22.1,81,10,50,69.92,Partially cloudy
"Hue, Viet Nam",3/10/2021 13:00,28.6,28.6,28.6,31.4,0,14.4,70,15.2,59.6,66.61,Partially cloudy
"Hue, Viet Nam",3/10/2021 14:00,28,28,28,30.6,0,25.8,90,10,28,69.99,Partially cloudy
"Hue, Viet Nam",3/10/2021 15:00,28,28,28,30.7,0,25.8,100,10,27.6,69.92,Partially cloudy
"Hue, Viet Nam",3/10/2021 16:00,27.4,27.4,27.4,29.8,0,18.9,95,15.3,59.6,72.33,Partially cloudy
"Hue, Viet Nam",3/10/2021 17:00,26,26,26,0,0,23.9,100,10,27.6,78.64,Partially cloudy
"Hue, Viet Nam",3/10/2021 18:00,25,25,25,0,0,18.2,100,10,28,83.37,Partially cloudy
"Hue, Viet Nam",3/10/2021 19:00,24.8,24.8,24.8,0,0,0,0,15.3,59.6,86.14,Partially cloudy
"Hue, Viet Nam",3/10/2021 20:00,25,25,25,0,0,14.7,91,10,28,83.45,Partially cloudy
"Hue, Viet Nam",3/10/2021 21:00,24,24,24,0,0,12.9,91,10,28,88.42,Partially cloudy
"Hue, Viet Nam",3/10/2021 22:00,23.5,23.5,23.5,0,0,5.6,70,15.3,59.6,91.55,Partially cloudy
"Hue, Viet Nam",3/10/2021 23:00,24,24,24,0,0,1.9,180,10,28,88.51,Partially cloudy
"Hue, Viet Nam",3/11/2021 0:00,23,23,23,0,0,1.8,210,7,28,94.01,Partially cloudy
"Hue, Viet Nam",3/11/2021 1:00,21.2,21.2,21.2,0,0,0,0,19.6,88.8,96.7,Overcast
"Hue, Viet Nam",3/11/2021 2:00,22,22,22,0,0,1.8,210,7,27.6,94.06,Partially cloudy
"Hue, Viet Nam",3/11/2021 3:00,22,22,22,0,0,3.6,308,6,27.6,94.06,Partially cloudy
"Hue, Viet Nam",3/11/2021 4:00,21,21,21,0,0,3.6,0,13.4,59.6,95.46,Partially cloudy
"Hue, Viet Nam",3/11/2021 5:00,21,21,21,0,0,3.6,220,5,28,99.9,Partially cloudy
"Hue, Viet Nam",3/11/2021 6:00,21.1,21.1,21.1,0,0,7.5,280,3.1,28,93.92,Partially cloudy
"Hue, Viet Nam",3/11/2021 7:00,21.5,21.5,21.5,0,0,0.1,0,12,59.6,95.69,Partially cloudy
"Hue, Viet Nam",3/11/2021 8:00,24,24,24,0,0,5.4,250,6,50.6,88.51,Partially cloudy
"Hue, Viet Nam",3/11/2021 9:00,26,26,26,0,0,7.4,138,10,28,78.56,Partially cloudy
"Hue, Viet Nam",3/11/2021 10:00,27.5,27.5,27.5,30.1,0,8.2,99,15.3,59.1,72.67,Partially cloudy
"Hue, Viet Nam",3/11/2021 11:00,29,29,29,32,0,14.7,80,10,27.6,65.91,Partially cloudy
"Hue, Viet Nam",3/11/2021 12:00,29,29,29,31.3,0,18.3,80,10,49.6,62.06,Partially cloudy
"Hue, Viet Nam",3/11/2021 13:00,28.9,28.9,28.9,31.5,0,10.8,70,15.3,70.6,64.15,Partially cloudy
"Hue, Viet Nam",3/11/2021 14:00,28,28,28,30.7,0,22.2,70,10,27.6,69.78,Partially cloudy
"Hue, Viet Nam",3/11/2021 15:00,28,28,28,30.7,0,24,71,10,27.6,69.71,Partially cloudy
"Hue, Viet Nam",3/11/2021 16:00,27.6,27.6,27.6,29.9,0,17,75,15.3,59.1,70.01,Partially cloudy
