,date,time,value,date time
7857,2018-11-24,10,1280,2018-11-24 10
7858,2018-11-24,11,1280,2018-11-24 11
7859,2018-11-24,12,1280,2018-11-24 12
7860,2018-11-24,13,1280,2018-11-24 13
7861,2018-11-24,14,1280,2018-11-24 14
7862,2018-11-24,15,1280,2018-11-24 15
7863,2018-11-24,16,1280,2018-11-24 16
7864,2018-11-24,17,1280,2018-11-24 17
7865,2018-11-24,18,1280,2018-11-24 18
7866,2018-11-24,19,1280,2018-11-24 19
7867,2018-11-24,20,1280,2018-11-24 20
7868,2018-11-24,21,1280,2018-11-24 21
7869,2018-11-24,22,1280,2018-11-24 22
7870,2018-11-24,23,1280,2018-11-24 23
7871,2018-11-24,24,960.5,2018-11-24 24
7872,2018-11-25,1,960.5,2018-11-25 1
7873,2018-11-25,2,911.3,2018-11-25 2
7874,2018-11-25,3,960.5,2018-11-25 3
7875,2018-11-25,4,889,2018-11-25 4
7876,2018-11-25,5,960.5,2018-11-25 5
7877,2018-11-25,6,1026,2018-11-25 6
7878,2018-11-25,7,960.5,2018-11-25 7
7879,2018-11-25,8,889,2018-11-25 8
7880,2018-11-25,9,960.5,2018-11-25 9
7881,2018-11-25,10,1280,2018-11-25 10
7882,2018-11-25,11,1280,2018-11-25 11
7883,2018-11-25,12,889,2018-11-25 12
7884,2018-11-25,13,1,2018-11-25 13
7885,2018-11-25,14,1,2018-11-25 14
7886,2018-11-25,15,1,2018-11-25 15
7887,2018-11-25,16,1,2018-11-25 16
7888,2018-11-25,17,800,2018-11-25 17
7889,2018-11-25,18,1280,2018-11-25 18
7890,2018-11-25,19,1280,2018-11-25 19
7891,2018-11-25,20,1268,2018-11-25 20
7892,2018-11-25,21,889,2018-11-25 21
7893,2018-11-25,22,1,2018-11-25 22
7894,2018-11-25,23,1,2018-11-25 23
7895,2018-11-25,24,1,2018-11-25 24
7896,2018-11-26,1,1,2018-11-26 1
7897,2018-11-26,2,1,2018-11-26 2
7898,2018-11-26,3,1,2018-11-26 3
7899,2018-11-26,4,1,2018-11-26 4
7900,2018-11-26,5,1,2018-11-26 5
7901,2018-11-26,6,1,2018-11-26 6
7902,2018-11-26,7,300,2018-11-26 7
7903,2018-11-26,8,1073,2018-11-26 8
7904,2018-11-26,9,1280,2018-11-26 9
7905,2018-11-26,10,1280,2018-11-26 10
7906,2018-11-26,11,1268,2018-11-26 11
7907,2018-11-26,12,960.5,2018-11-26 12
7908,2018-11-26,13,960.5,2018-11-26 13
7909,2018-11-26,14,1082.2,2018-11-26 14
7910,2018-11-26,15,1268,2018-11-26 15
7911,2018-11-26,16,1280,2018-11-26 16
7912,2018-11-26,17,1280,2018-11-26 17
7913,2018-11-26,18,1280,2018-11-26 18
7914,2018-11-26,19,1268,2018-11-26 19
7915,2018-11-26,20,999,2018-11-26 20
7916,2018-11-26,21,1280,2018-11-26 21
7917,2018-11-26,22,1072.8,2018-11-26 22
7918,2018-11-26,23,1026.6,2018-11-26 23
7919,2018-11-26,24,940,2018-11-26 24
7920,2018-11-27,1,889,2018-11-27 1
7921,2018-11-27,2,889,2018-11-27 2
7922,2018-11-27,3,889,2018-11-27 3
7923,2018-11-27,4,911.3,2018-11-27 4
7924,2018-11-27,5,940.7,2018-11-27 5
7925,2018-11-27,6,1026.6,2018-11-27 6
7926,2018-11-27,7,1268,2018-11-27 7
7927,2018-11-27,8,1280,2018-11-27 8
7928,2018-11-27,9,1280,2018-11-27 9
7929,2018-11-27,10,1280,2018-11-27 10
7930,2018-11-27,11,1280,2018-11-27 11
7931,2018-11-27,12,1280,2018-11-27 12
7932,2018-11-27,13,1280,2018-11-27 13
7933,2018-11-27,14,1280,2018-11-27 14
7934,2018-11-27,15,1280,2018-11-27 15
7935,2018-11-27,16,1280,2018-11-27 16
7936,2018-11-27,17,1280,2018-11-27 17
7937,2018-11-27,18,1280,2018-11-27 18
7938,2018-11-27,19,1280,2018-11-27 19
7939,2018-11-27,20,1280,2018-11-27 20
7940,2018-11-27,21,1280,2018-11-27 21
7941,2018-11-27,22,1280,2018-11-27 22
7942,2018-11-27,23,1280,2018-11-27 23
7943,2018-11-27,24,1082.2,2018-11-27 24
7944,2018-11-28,1,940.7,2018-11-28 1
7945,2018-11-28,2,889,2018-11-28 2
7946,2018-11-28,3,750,2018-11-28 3
7947,2018-11-28,4,1,2018-11-28 4
7948,2018-11-28,5,1,2018-11-28 5
7949,2018-11-28,6,889,2018-11-28 6
7950,2018-11-28,7,940.7,2018-11-28 7
7951,2018-11-28,8,1150,2018-11-28 8
7952,2018-11-28,9,1280,2018-11-28 9
7953,2018-11-28,10,1280,2018-11-28 10
7954,2018-11-28,11,1280,2018-11-28 11
7955,2018-11-28,12,1279,2018-11-28 12
7956,2018-11-28,13,1280,2018-11-28 13
7957,2018-11-28,14,1280,2018-11-28 14
7958,2018-11-28,15,1280,2018-11-28 15
7959,2018-11-28,16,1280,2018-11-28 16
7960,2018-11-28,17,1280,2018-11-28 17
7961,2018-11-28,18,1280,2018-11-28 18
7962,2018-11-28,19,1280,2018-11-28 19
7963,2018-11-28,20,960.5,2018-11-28 20
7964,2018-11-28,21,1268,2018-11-28 21
7965,2018-11-28,22,1072.8,2018-11-28 22
7966,2018-11-28,23,1279,2018-11-28 23
7967,2018-11-28,24,940.7,2018-11-28 24
7968,2018-11-29,1,1026.6,2018-11-29 1
7969,2018-11-29,2,1026.6,2018-11-29 2
7970,2018-11-29,3,1026.6,2018-11-29 3
7971,2018-11-29,4,1026.6,2018-11-29 4
7972,2018-11-29,5,1026.6,2018-11-29 5
7973,2018-11-29,6,1026.6,2018-11-29 6
7974,2018-11-29,7,1100,2018-11-29 7
7975,2018-11-29,8,1000,2018-11-29 8
7976,2018-11-29,9,1280,2018-11-29 9
7977,2018-11-29,10,1280,2018-11-29 10
7978,2018-11-29,11,1280,2018-11-29 11
7979,2018-11-29,12,1280,2018-11-29 12
7980,2018-11-29,13,1280,2018-11-29 13
7981,2018-11-29,14,1280,2018-11-29 14
7982,2018-11-29,15,1280,2018-11-29 15
7983,2018-11-29,16,1280,2018-11-29 16
7984,2018-11-29,17,1280,2018-11-29 17
7985,2018-11-29,18,1280,2018-11-29 18
7986,2018-11-29,19,1280,2018-11-29 19
7987,2018-11-29,20,1280,2018-11-29 20
7988,2018-11-29,21,1280,2018-11-29 21
7989,2018-11-29,22,1280,2018-11-29 22
7990,2018-11-29,23,1280,2018-11-29 23
7991,2018-11-29,24,1279,2018-11-29 24
7992,2018-11-30,1,1082.2,2018-11-30 1
7993,2018-11-30,2,1026.6,2018-11-30 2
7994,2018-11-30,3,1026.6,2018-11-30 3
7995,2018-11-30,4,1026.6,2018-11-30 4
7996,2018-11-30,5,1026.6,2018-11-30 5
7997,2018-11-30,6,1082.2,2018-11-30 6
7998,2018-11-30,7,1279,2018-11-30 7
7999,2018-11-30,8,1280,2018-11-30 8
8000,2018-11-30,9,1280,2018-11-30 9
8001,2018-11-30,10,1280,2018-11-30 10
8002,2018-11-30,11,1280,2018-11-30 11
8003,2018-11-30,12,1279,2018-11-30 12
8004,2018-11-30,13,1280,2018-11-30 13
8005,2018-11-30,14,1280,2018-11-30 14
8006,2018-11-30,15,1280,2018-11-30 15
8007,2018-11-30,16,1280,2018-11-30 16
8008,2018-11-30,17,1280,2018-11-30 17
8009,2018-11-30,18,1280,2018-11-30 18
8010,2018-11-30,19,1280,2018-11-30 19
8011,2018-11-30,20,960.5,2018-11-30 20
8012,2018-11-30,21,1280,2018-11-30 21
8013,2018-11-30,22,1280,2018-11-30 22
8014,2018-11-30,23,1280,2018-11-30 23
8015,2018-11-30,24,1279,2018-11-30 24
8016,2018-12-01,1,1130.2,2018-12-01 1
8017,2018-12-01,2,960.5,2018-12-01 2
8018,2018-12-01,3,960.5,2018-12-01 3
8019,2018-12-01,4,1027,2018-12-01 4
8020,2018-12-01,5,960.5,2018-12-01 5
8021,2018-12-01,6,960.5,2018-12-01 6
8022,2018-12-01,7,960.5,2018-12-01 7
8023,2018-12-01,8,1100,2018-12-01 8
8024,2018-12-01,9,1280,2018-12-01 9
8025,2018-12-01,10,1280,2018-12-01 10
8026,2018-12-01,11,1280,2018-12-01 11
8027,2018-12-01,12,1279,2018-12-01 12
8028,2018-12-01,13,1280,2018-12-01 13
8029,2018-12-01,14,1280,2018-12-01 14
8030,2018-12-01,15,1280,2018-12-01 15
8031,2018-12-01,16,1280,2018-12-01 16
8032,2018-12-01,17,1280,2018-12-01 17
8033,2018-12-01,18,1070,2018-12-01 18
8034,2018-12-01,19,1279,2018-12-01 19
8035,2018-12-01,20,1279,2018-12-01 20
8036,2018-12-01,21,1280,2018-12-01 21
8037,2018-12-01,22,1280,2018-12-01 22
8038,2018-12-01,23,1280,2018-12-01 23
8039,2018-12-01,24,1279,2018-12-01 24
8040,2018-12-02,1,960.5,2018-12-02 1
8041,2018-12-02,2,879,2018-12-02 2
8042,2018-12-02,3,850,2018-12-02 3
8043,2018-12-02,4,750,2018-12-02 4
8044,2018-12-02,5,650,2018-12-02 5
8045,2018-12-02,6,500,2018-12-02 6
8046,2018-12-02,7,1,2018-12-02 7
8047,2018-12-02,8,1,2018-12-02 8
8048,2018-12-02,9,1,2018-12-02 9
8049,2018-12-02,10,1,2018-12-02 10
8050,2018-12-02,11,500,2018-12-02 11
8051,2018-12-02,12,1,2018-12-02 12
8052,2018-12-02,13,1,2018-12-02 13
8053,2018-12-02,14,1,2018-12-02 14
8054,2018-12-02,15,1,2018-12-02 15
8055,2018-12-02,16,879,2018-12-02 16
8056,2018-12-02,17,880.6,2018-12-02 17
8057,2018-12-02,18,1280,2018-12-02 18
8058,2018-12-02,19,1280,2018-12-02 19
8059,2018-12-02,20,1280,2018-12-02 20
8060,2018-12-02,21,1280,2018-12-02 21
8061,2018-12-02,22,1280,2018-12-02 22
8062,2018-12-02,23,1029,2018-12-02 23
8063,2018-12-02,24,1130.2,2018-12-02 24
8064,2018-12-03,1,1027,2018-12-03 1
8065,2018-12-03,2,929.3,2018-12-03 2
8066,2018-12-03,3,850,2018-12-03 3
8067,2018-12-03,4,850,2018-12-03 4
8068,2018-12-03,5,850,2018-12-03 5
8069,2018-12-03,6,850,2018-12-03 6
8070,2018-12-03,7,960.5,2018-12-03 7
8071,2018-12-03,8,1280,2018-12-03 8
8072,2018-12-03,9,1280,2018-12-03 9
8073,2018-12-03,10,1280,2018-12-03 10
8074,2018-12-03,11,1280,2018-12-03 11
8075,2018-12-03,12,1280,2018-12-03 12
8076,2018-12-03,13,1280,2018-12-03 13
8077,2018-12-03,14,1280,2018-12-03 14
8078,2018-12-03,15,1280,2018-12-03 15
8079,2018-12-03,16,1280,2018-12-03 16
8080,2018-12-03,17,1280,2018-12-03 17
8081,2018-12-03,18,1280,2018-12-03 18
8082,2018-12-03,19,1280,2018-12-03 19
8083,2018-12-03,20,1280,2018-12-03 20
8084,2018-12-03,21,1280,2018-12-03 21
8085,2018-12-03,22,1280,2018-12-03 22
8086,2018-12-03,23,1280,2018-12-03 23
8087,2018-12-03,24,1280,2018-12-03 24
8088,2018-12-04,1,1280,2018-12-04 1
8089,2018-12-04,2,1280,2018-12-04 2
8090,2018-12-04,3,1280,2018-12-04 3
8091,2018-12-04,4,1280,2018-12-04 4
8092,2018-12-04,5,1250,2018-12-04 5
8093,2018-12-04,6,1130.2,2018-12-04 6
8094,2018-12-04,7,1130.2,2018-12-04 7
8095,2018-12-04,8,1280,2018-12-04 8
8096,2018-12-04,9,1280,2018-12-04 9
8097,2018-12-04,10,1280,2018-12-04 10
8098,2018-12-04,11,1280,2018-12-04 11
8099,2018-12-04,12,1280,2018-12-04 12
8100,2018-12-04,13,1280,2018-12-04 13
8101,2018-12-04,14,1280,2018-12-04 14
8102,2018-12-04,15,1280,2018-12-04 15
8103,2018-12-04,16,1280,2018-12-04 16
8104,2018-12-04,17,1280,2018-12-04 17
8105,2018-12-04,18,1280,2018-12-04 18
8106,2018-12-04,19,1280,2018-12-04 19
8107,2018-12-04,20,1280,2018-12-04 20
8108,2018-12-04,21,1280,2018-12-04 21
8109,2018-12-04,22,1280,2018-12-04 22
8110,2018-12-04,23,1280,2018-12-04 23
8111,2018-12-04,24,1280,2018-12-04 24
8112,2018-12-05,1,1280,2018-12-05 1
8113,2018-12-05,2,1280,2018-12-05 2
8114,2018-12-05,3,1280,2018-12-05 3
8115,2018-12-05,4,1130.2,2018-12-05 4
8116,2018-12-05,5,1280,2018-12-05 5
8117,2018-12-05,6,1130.2,2018-12-05 6
8118,2018-12-05,7,1280,2018-12-05 7
8119,2018-12-05,8,1280,2018-12-05 8
8120,2018-12-05,9,1280,2018-12-05 9
8121,2018-12-05,10,1280,2018-12-05 10
8122,2018-12-05,11,1280,2018-12-05 11
8123,2018-12-05,12,1280,2018-12-05 12
8124,2018-12-05,13,1280,2018-12-05 13
8125,2018-12-05,14,1280,2018-12-05 14
8126,2018-12-05,15,1280,2018-12-05 15
8127,2018-12-05,16,1280,2018-12-05 16
8128,2018-12-05,17,1280,2018-12-05 17
8129,2018-12-05,18,1280,2018-12-05 18
8130,2018-12-05,19,1280,2018-12-05 19
8131,2018-12-05,20,1280,2018-12-05 20
8132,2018-12-05,21,1280,2018-12-05 21
8133,2018-12-05,22,1280,2018-12-05 22
8134,2018-12-05,23,1280,2018-12-05 23
8135,2018-12-05,24,1280,2018-12-05 24
8136,2018-12-06,1,1280,2018-12-06 1
8137,2018-12-06,2,1280,2018-12-06 2
8138,2018-12-06,3,1280,2018-12-06 3
8139,2018-12-06,4,1280,2018-12-06 4
8140,2018-12-06,5,1280,2018-12-06 5
8141,2018-12-06,6,1280,2018-12-06 6
8142,2018-12-06,7,1280,2018-12-06 7
8143,2018-12-06,8,1280,2018-12-06 8
8144,2018-12-06,9,1280,2018-12-06 9
8145,2018-12-06,10,1280,2018-12-06 10
8146,2018-12-06,11,1280,2018-12-06 11
8147,2018-12-06,12,1280,2018-12-06 12
8148,2018-12-06,13,1280,2018-12-06 13
8149,2018-12-06,14,1280,2018-12-06 14
8150,2018-12-06,15,1280,2018-12-06 15
8151,2018-12-06,16,1280,2018-12-06 16
8152,2018-12-06,17,1280,2018-12-06 17
8153,2018-12-06,18,1280,2018-12-06 18
8154,2018-12-06,19,1280,2018-12-06 19
8155,2018-12-06,20,1280,2018-12-06 20
8156,2018-12-06,21,1280,2018-12-06 21
8157,2018-12-06,22,1280,2018-12-06 22
8158,2018-12-06,23,1280,2018-12-06 23
8159,2018-12-06,24,1280,2018-12-06 24
8160,2018-12-07,1,1280,2018-12-07 1
8161,2018-12-07,2,1280,2018-12-07 2
8162,2018-12-07,3,1280,2018-12-07 3
8163,2018-12-07,4,1280,2018-12-07 4
8164,2018-12-07,5,1280,2018-12-07 5
8165,2018-12-07,6,1280,2018-12-07 6
8166,2018-12-07,7,1280,2018-12-07 7
8167,2018-12-07,8,1280,2018-12-07 8
8168,2018-12-07,9,1280,2018-12-07 9
8169,2018-12-07,10,1280,2018-12-07 10
8170,2018-12-07,11,1280,2018-12-07 11
8171,2018-12-07,12,1280,2018-12-07 12
8172,2018-12-07,13,1280,2018-12-07 13
8173,2018-12-07,14,1280,2018-12-07 14
8174,2018-12-07,15,1280,2018-12-07 15
8175,2018-12-07,16,1280,2018-12-07 16
8176,2018-12-07,17,1280,2018-12-07 17
8177,2018-12-07,18,1280,2018-12-07 18
8178,2018-12-07,19,1280,2018-12-07 19
8179,2018-12-07,20,1280,2018-12-07 20
8180,2018-12-07,21,1280,2018-12-07 21
8181,2018-12-07,22,1280,2018-12-07 22
8182,2018-12-07,23,1280,2018-12-07 23
8183,2018-12-07,24,1280,2018-12-07 24
8184,2018-12-08,1,1280,2018-12-08 1
8185,2018-12-08,2,1280,2018-12-08 2
8186,2018-12-08,3,1280,2018-12-08 3
8187,2018-12-08,4,1280,2018-12-08 4
8188,2018-12-08,5,1280,2018-12-08 5
8189,2018-12-08,6,1280,2018-12-08 6
8190,2018-12-08,7,1280,2018-12-08 7
8191,2018-12-08,8,1280,2018-12-08 8
8192,2018-12-08,9,1280,2018-12-08 9
8193,2018-12-08,10,1280,2018-12-08 10
8194,2018-12-08,11,1280,2018-12-08 11
8195,2018-12-08,12,1280,2018-12-08 12
8196,2018-12-08,13,1280,2018-12-08 13
8197,2018-12-08,14,1280,2018-12-08 14
8198,2018-12-08,15,1280,2018-12-08 15
8199,2018-12-08,16,1280,2018-12-08 16
8200,2018-12-08,17,1280,2018-12-08 17
8201,2018-12-08,18,1280,2018-12-08 18
8202,2018-12-08,19,1280,2018-12-08 19
8203,2018-12-08,20,1280,2018-12-08 20
8204,2018-12-08,21,1280,2018-12-08 21
8205,2018-12-08,22,1280,2018-12-08 22
8206,2018-12-08,23,1280,2018-12-08 23
8207,2018-12-08,24,1280,2018-12-08 24
8208,2018-12-09,1,1280,2018-12-09 1
8209,2018-12-09,2,1280,2018-12-09 2
8210,2018-12-09,3,1280,2018-12-09 3
8211,2018-12-09,4,1280,2018-12-09 4
8212,2018-12-09,5,1280,2018-12-09 5
8213,2018-12-09,6,1280,2018-12-09 6
8214,2018-12-09,7,1130.2,2018-12-09 7
8215,2018-12-09,8,1027,2018-12-09 8
8216,2018-12-09,9,1145.4,2018-12-09 9
8217,2018-12-09,10,1280,2018-12-09 10
8218,2018-12-09,11,1280,2018-12-09 11
8219,2018-12-09,12,1130.2,2018-12-09 12
8220,2018-12-09,13,960.5,2018-12-09 13
8221,2018-12-09,14,1130.2,2018-12-09 14
8222,2018-12-09,15,1280,2018-12-09 15
8223,2018-12-09,16,1280,2018-12-09 16
8224,2018-12-09,17,1120.6,2018-12-09 17
8225,2018-12-09,18,1280,2018-12-09 18
8226,2018-12-09,19,1280,2018-12-09 19
8227,2018-12-09,20,1120.6,2018-12-09 20
8228,2018-12-09,21,1280,2018-12-09 21
8229,2018-12-09,22,1280,2018-12-09 22
8230,2018-12-09,23,1280,2018-12-09 23
8231,2018-12-09,24,960.5,2018-12-09 24
8232,2018-12-10,1,929.3,2018-12-10 1
8233,2018-12-10,2,850,2018-12-10 2
8234,2018-12-10,3,850,2018-12-10 3
8235,2018-12-10,4,650,2018-12-10 4
8236,2018-12-10,5,1027,2018-12-10 5
8237,2018-12-10,6,1120.6,2018-12-10 6
8238,2018-12-10,7,1280,2018-12-10 7
8239,2018-12-10,8,1280,2018-12-10 8
8240,2018-12-10,9,1280,2018-12-10 9
8241,2018-12-10,10,1280,2018-12-10 10
8242,2018-12-10,11,1280,2018-12-10 11
8243,2018-12-10,12,1280,2018-12-10 12
8244,2018-12-10,13,1280,2018-12-10 13
8245,2018-12-10,14,1280,2018-12-10 14
8246,2018-12-10,15,1280,2018-12-10 15
8247,2018-12-10,16,1280,2018-12-10 16
8248,2018-12-10,17,1280,2018-12-10 17
8249,2018-12-10,18,1280,2018-12-10 18
8250,2018-12-10,19,1280,2018-12-10 19
8251,2018-12-10,20,1280,2018-12-10 20
8252,2018-12-10,21,1280,2018-12-10 21
8253,2018-12-10,22,1280,2018-12-10 22
8254,2018-12-10,23,1280,2018-12-10 23
8255,2018-12-10,24,1280,2018-12-10 24
8256,2018-12-11,1,1280,2018-12-11 1
8257,2018-12-11,2,1280,2018-12-11 2
8258,2018-12-11,3,1280,2018-12-11 3
8259,2018-12-11,4,1280,2018-12-11 4
8260,2018-12-11,5,1280,2018-12-11 5
8261,2018-12-11,6,1280,2018-12-11 6
8262,2018-12-11,7,1280,2018-12-11 7
8263,2018-12-11,8,1280,2018-12-11 8
8264,2018-12-11,9,1280,2018-12-11 9
8265,2018-12-11,10,1280,2018-12-11 10
8266,2018-12-11,11,1280,2018-12-11 11
8267,2018-12-11,12,1280,2018-12-11 12
8268,2018-12-11,13,1280,2018-12-11 13
8269,2018-12-11,14,1280,2018-12-11 14
8270,2018-12-11,15,1280,2018-12-11 15
8271,2018-12-11,16,1280,2018-12-11 16
8272,2018-12-11,17,1280,2018-12-11 17
8273,2018-12-11,18,1280,2018-12-11 18
8274,2018-12-11,19,1280,2018-12-11 19
8275,2018-12-11,20,1280,2018-12-11 20
8276,2018-12-11,21,1280,2018-12-11 21
8277,2018-12-11,22,1280,2018-12-11 22
8278,2018-12-11,23,1280,2018-12-11 23
8279,2018-12-11,24,1280,2018-12-11 24
8280,2018-12-12,1,1280,2018-12-12 1
8281,2018-12-12,2,1280,2018-12-12 2
8282,2018-12-12,3,960.5,2018-12-12 3
8283,2018-12-12,4,929.3,2018-12-12 4
8284,2018-12-12,5,1001,2018-12-12 5
8285,2018-12-12,6,1280,2018-12-12 6
8286,2018-12-12,7,1280,2018-12-12 7
8287,2018-12-12,8,1280,2018-12-12 8
8288,2018-12-12,9,1280,2018-12-12 9
8289,2018-12-12,10,1280,2018-12-12 10
8290,2018-12-12,11,1280,2018-12-12 11
8291,2018-12-12,12,1280,2018-12-12 12
8292,2018-12-12,13,1280,2018-12-12 13
8293,2018-12-12,14,1280,2018-12-12 14
8294,2018-12-12,15,1280,2018-12-12 15
8295,2018-12-12,16,1280,2018-12-12 16
8296,2018-12-12,17,1280,2018-12-12 17
8297,2018-12-12,18,1280,2018-12-12 18
8298,2018-12-12,19,1280,2018-12-12 19
8299,2018-12-12,20,1280,2018-12-12 20
8300,2018-12-12,21,1280,2018-12-12 21
8301,2018-12-12,22,1280,2018-12-12 22
8302,2018-12-12,23,1280,2018-12-12 23
8303,2018-12-12,24,1280,2018-12-12 24
8304,2018-12-13,1,1280,2018-12-13 1
8305,2018-12-13,2,1280,2018-12-13 2
8306,2018-12-13,3,1280,2018-12-13 3
8307,2018-12-13,4,1280,2018-12-13 4
8308,2018-12-13,5,1280,2018-12-13 5
8309,2018-12-13,6,1280,2018-12-13 6
8310,2018-12-13,7,1280,2018-12-13 7
8311,2018-12-13,8,1280,2018-12-13 8
8312,2018-12-13,9,1280,2018-12-13 9
8313,2018-12-13,10,1280,2018-12-13 10
8314,2018-12-13,11,1280,2018-12-13 11
8315,2018-12-13,12,1280,2018-12-13 12
8316,2018-12-13,13,1280,2018-12-13 13
8317,2018-12-13,14,1280,2018-12-13 14
8318,2018-12-13,15,1280,2018-12-13 15
8319,2018-12-13,16,1280,2018-12-13 16
8320,2018-12-13,17,1280,2018-12-13 17
8321,2018-12-13,18,1280,2018-12-13 18
8322,2018-12-13,19,1280,2018-12-13 19
8323,2018-12-13,20,1280,2018-12-13 20
8324,2018-12-13,21,1280,2018-12-13 21
8325,2018-12-13,22,1280,2018-12-13 22
8326,2018-12-13,23,1280,2018-12-13 23
8327,2018-12-13,24,1280,2018-12-13 24
8328,2018-12-14,1,1280,2018-12-14 1
8329,2018-12-14,2,1280,2018-12-14 2
8330,2018-12-14,3,1280,2018-12-14 3
8331,2018-12-14,4,1280,2018-12-14 4
8332,2018-12-14,5,1280,2018-12-14 5
8333,2018-12-14,6,1280,2018-12-14 6
8334,2018-12-14,7,1280,2018-12-14 7
8335,2018-12-14,8,1280,2018-12-14 8
8336,2018-12-14,9,1280,2018-12-14 9
8337,2018-12-14,10,1280,2018-12-14 10
8338,2018-12-14,11,1280,2018-12-14 11
8339,2018-12-14,12,1280,2018-12-14 12
8340,2018-12-14,13,1280,2018-12-14 13
8341,2018-12-14,14,1280,2018-12-14 14
8342,2018-12-14,15,1280,2018-12-14 15
8343,2018-12-14,16,1280,2018-12-14 16
8344,2018-12-14,17,1280,2018-12-14 17
8345,2018-12-14,18,1280,2018-12-14 18
8346,2018-12-14,19,1280,2018-12-14 19
8347,2018-12-14,20,1280,2018-12-14 20
8348,2018-12-14,21,1280,2018-12-14 21
8349,2018-12-14,22,1280,2018-12-14 22
8350,2018-12-14,23,1280,2018-12-14 23
8351,2018-12-14,24,1280,2018-12-14 24
8352,2018-12-15,1,1280,2018-12-15 1
8353,2018-12-15,2,1280,2018-12-15 2
8354,2018-12-15,3,1026.5,2018-12-15 3
8355,2018-12-15,4,960.5,2018-12-15 4
8356,2018-12-15,5,960.5,2018-12-15 5
8357,2018-12-15,6,1280,2018-12-15 6
8358,2018-12-15,7,1026.5,2018-12-15 7
8359,2018-12-15,8,1199,2018-12-15 8
8360,2018-12-15,9,1280,2018-12-15 9
8361,2018-12-15,10,1280,2018-12-15 10
8362,2018-12-15,11,1280,2018-12-15 11
8363,2018-12-15,12,1280,2018-12-15 12
8364,2018-12-15,13,1280,2018-12-15 13
8365,2018-12-15,14,1280,2018-12-15 14
8366,2018-12-15,15,1280,2018-12-15 15
8367,2018-12-15,16,1280,2018-12-15 16
8368,2018-12-15,17,1280,2018-12-15 17
8369,2018-12-15,18,1280,2018-12-15 18
8370,2018-12-15,19,1280,2018-12-15 19
8371,2018-12-15,20,1280,2018-12-15 20
8372,2018-12-15,21,1280,2018-12-15 21
8373,2018-12-15,22,1280,2018-12-15 22
8374,2018-12-15,23,1280,2018-12-15 23
8375,2018-12-15,24,1280,2018-12-15 24
8376,2018-12-16,1,1280,2018-12-16 1
8377,2018-12-16,2,1026.5,2018-12-16 2
8378,2018-12-16,3,956.9,2018-12-16 3
8379,2018-12-16,4,929.1,2018-12-16 4
8380,2018-12-16,5,879,2018-12-16 5
8381,2018-12-16,6,850,2018-12-16 6
8382,2018-12-16,7,850,2018-12-16 7
8383,2018-12-16,8,670,2018-12-16 8
8384,2018-12-16,9,850,2018-12-16 9
8385,2018-12-16,10,929.2,2018-12-16 10
8386,2018-12-16,11,1026.5,2018-12-16 11
8387,2018-12-16,12,1130.2,2018-12-16 12
8388,2018-12-16,13,929.1,2018-12-16 13
8389,2018-12-16,14,879,2018-12-16 14
8390,2018-12-16,15,879,2018-12-16 15
8391,2018-12-16,16,959.8,2018-12-16 16
8392,2018-12-16,17,1026.5,2018-12-16 17
8393,2018-12-16,18,1280,2018-12-16 18
8394,2018-12-16,19,1280,2018-12-16 19
8395,2018-12-16,20,1280,2018-12-16 20
8396,2018-12-16,21,1280,2018-12-16 21
8397,2018-12-16,22,1280,2018-12-16 22
8398,2018-12-16,23,1280,2018-12-16 23
8399,2018-12-16,24,850,2018-12-16 24
8400,2018-12-17,1,1,2018-12-17 1
8401,2018-12-17,2,1,2018-12-17 2
8402,2018-12-17,3,1,2018-12-17 3
8403,2018-12-17,4,1.1,2018-12-17 4
8404,2018-12-17,5,750,2018-12-17 5
8405,2018-12-17,6,878.8,2018-12-17 6
8406,2018-12-17,7,635,2018-12-17 7
8407,2018-12-17,8,650,2018-12-17 8
8408,2018-12-17,9,1280,2018-12-17 9
8409,2018-12-17,10,1280,2018-12-17 10
8410,2018-12-17,11,1280,2018-12-17 11
8411,2018-12-17,12,1280,2018-12-17 12
8412,2018-12-17,13,1280,2018-12-17 13
8413,2018-12-17,14,1280,2018-12-17 14
8414,2018-12-17,15,1280,2018-12-17 15
8415,2018-12-17,16,1280,2018-12-17 16
8416,2018-12-17,17,1280,2018-12-17 17
8417,2018-12-17,18,1280,2018-12-17 18
8418,2018-12-17,19,1280,2018-12-17 19
8419,2018-12-17,20,1280,2018-12-17 20
8420,2018-12-17,21,1280,2018-12-17 21
8421,2018-12-17,22,1280,2018-12-17 22
8422,2018-12-17,23,1280,2018-12-17 23
8423,2018-12-17,24,1280,2018-12-17 24
8424,2018-12-18,1,1280,2018-12-18 1
8425,2018-12-18,2,1280,2018-12-18 2
8426,2018-12-18,3,960.5,2018-12-18 3
8427,2018-12-18,4,960.5,2018-12-18 4
8428,2018-12-18,5,960.5,2018-12-18 5
8429,2018-12-18,6,1072,2018-12-18 6
8430,2018-12-18,7,929.3,2018-12-18 7
8431,2018-12-18,8,1026.5,2018-12-18 8
8432,2018-12-18,9,1280,2018-12-18 9
8433,2018-12-18,10,1280,2018-12-18 10
8434,2018-12-18,11,1280,2018-12-18 11
8435,2018-12-18,12,1280,2018-12-18 12
8436,2018-12-18,13,1280,2018-12-18 13
