Time,Day,SMP,Month,Year
38,19,940.1,11,2020
39,19,885.0,11,2020
40,19,860.0,11,2020
41,19,958.0,11,2020
42,19,958.0,11,2020
43,19,958.0,11,2020
44,19,940.1,11,2020
45,19,918.6,11,2020
46,19,889.0,11,2020
47,19,855.0,11,2020
48,19,850.0,11,2020
1,20,850.0,11,2020
2,20,814.3,11,2020
3,20,814.3,11,2020
4,20,791.0,11,2020
5,20,700.0,11,2020
6,20,700.0,11,2020
7,20,693.5,11,2020
8,20,700.0,11,2020
9,20,700.0,11,2020
10,20,791.0,11,2020
11,20,814.3,11,2020
12,20,850.0,11,2020
13,20,855.0,11,2020
14,20,878.0,11,2020
15,20,878.0,11,2020
16,20,880.0,11,2020
17,20,868.0,11,2020
18,20,875.0,11,2020
19,20,853.8,11,2020
20,20,850.0,11,2020
21,20,862.0,11,2020
22,20,855.0,11,2020
23,20,814.3,11,2020
24,20,693.5,11,2020
25,20,693.4,11,2020
26,20,791.0,11,2020
27,20,860.0,11,2020
28,20,885.0,11,2020
29,20,878.0,11,2020
30,20,910.0,11,2020
31,20,958.0,11,2020
32,20,958.0,11,2020
33,20,976.0,11,2020
34,20,983.3,11,2020
35,20,958.0,11,2020
36,20,991.0,11,2020
37,20,958.0,11,2020
38,20,880.0,11,2020
39,20,860.0,11,2020
40,20,853.8,11,2020
41,20,900.0,11,2020
42,20,940.1,11,2020
43,20,940.1,11,2020
44,20,900.0,11,2020
45,20,875.0,11,2020
46,20,855.0,11,2020
47,20,850.0,11,2020
48,20,814.3,11,2020
1,21,850.0,11,2020
2,21,862.0,11,2020
3,21,880.0,11,2020
4,21,882.0,11,2020
5,21,885.0,11,2020
6,21,889.0,11,2020
7,21,889.0,11,2020
8,21,875.0,11,2020
9,21,865.0,11,2020
10,21,860.0,11,2020
11,21,860.0,11,2020
12,21,855.0,11,2020
13,21,855.0,11,2020
14,21,855.0,11,2020
15,21,870.0,11,2020
16,21,900.0,11,2020
17,21,918.6,11,2020
18,21,900.0,11,2020
19,21,814.3,11,2020
20,21,693.5,11,2020
21,21,750.0,11,2020
22,21,814.3,11,2020
23,21,693.5,11,2020
24,21,693.4,11,2020
25,21,700.0,11,2020
26,21,820.0,11,2020
27,21,855.0,11,2020
28,21,855.0,11,2020
29,21,880.0,11,2020
30,21,919.0,11,2020
31,21,918.8,11,2020
32,21,990.0,11,2020
33,21,1099.0,11,2020
34,21,1042.9,11,2020
35,21,1000.0,11,2020
36,21,1037.3,11,2020
37,21,983.3,11,2020
38,21,889.0,11,2020
39,21,850.0,11,2020
40,21,814.3,11,2020
41,21,880.0,11,2020
42,21,919.0,11,2020
43,21,882.0,11,2020
44,21,880.0,11,2020
45,21,878.0,11,2020
46,21,855.0,11,2020
47,21,855.0,11,2020
48,21,850.0,11,2020
1,22,850.0,11,2020
2,22,820.0,11,2020
3,22,814.3,11,2020
4,22,814.3,11,2020
5,22,814.3,11,2020
6,22,799.0,11,2020
7,22,700.0,11,2020
8,22,700.0,11,2020
9,22,700.0,11,2020
10,22,693.5,11,2020
11,22,700.0,11,2020
12,22,693.5,11,2020
13,22,693.4,11,2020
14,22,456.0,11,2020
15,22,454.0,11,2020
16,22,454.0,11,2020
17,22,1.0,11,2020
18,22,1.0,11,2020
19,22,1.0,11,2020
20,22,1.0,11,2020
21,22,1.0,11,2020
22,22,1.0,11,2020
23,22,1.0,11,2020
24,22,1.0,11,2020
25,22,1.0,11,2020
26,22,1.0,11,2020
27,22,1.0,11,2020
28,22,1.0,11,2020
29,22,1.0,11,2020
30,22,1.0,11,2020
31,22,456.0,11,2020
32,22,814.3,11,2020
33,22,875.0,11,2020
34,22,918.6,11,2020
35,22,976.0,11,2020
36,22,1000.0,11,2020
37,22,1000.0,11,2020
38,22,1000.0,11,2020
39,22,976.0,11,2020
40,22,908.4,11,2020
41,22,900.0,11,2020
42,22,908.4,11,2020
43,22,908.4,11,2020
44,22,900.0,11,2020
45,22,885.0,11,2020
46,22,850.0,11,2020
47,22,814.3,11,2020
48,22,800.0,11,2020
1,23,700.0,11,2020
2,23,700.0,11,2020
3,23,700.0,11,2020
4,23,693.5,11,2020
5,23,693.5,11,2020
6,23,693.5,11,2020
7,23,693.4,11,2020
8,23,693.5,11,2020
9,23,693.5,11,2020
10,23,700.0,11,2020
11,23,800.0,11,2020
12,23,820.0,11,2020
13,23,850.0,11,2020
14,23,865.0,11,2020
15,23,880.0,11,2020
16,23,885.0,11,2020
17,23,900.0,11,2020
18,23,860.0,11,2020
19,23,853.8,11,2020
20,23,800.0,11,2020
21,23,800.0,11,2020
22,23,750.0,11,2020
23,23,456.0,11,2020
24,23,1.0,11,2020
25,23,1.0,11,2020
26,23,456.0,11,2020
27,23,700.0,11,2020
28,23,850.0,11,2020
29,23,850.0,11,2020
30,23,850.0,11,2020
31,23,875.0,11,2020
32,23,918.8,11,2020
33,23,983.3,11,2020
34,23,1000.0,11,2020
35,23,1099.0,11,2020
36,23,1339.2,11,2020
37,23,991.0,11,2020
38,23,885.0,11,2020
39,23,850.0,11,2020
40,23,850.0,11,2020
41,23,885.0,11,2020
42,23,958.0,11,2020
43,23,1000.0,11,2020
44,23,983.3,11,2020
45,23,958.0,11,2020
46,23,958.0,11,2020
47,23,915.0,11,2020
48,23,878.0,11,2020
1,24,853.8,11,2020
2,24,850.0,11,2020
3,24,850.0,11,2020
4,24,850.0,11,2020
5,24,835.0,11,2020
6,24,815.0,11,2020
7,24,814.3,11,2020
8,24,815.0,11,2020
9,24,814.3,11,2020
10,24,814.3,11,2020
11,24,835.0,11,2020
12,24,850.0,11,2020
13,24,852.0,11,2020
14,24,850.0,11,2020
15,24,850.0,11,2020
16,24,900.0,11,2020
17,24,918.8,11,2020
18,24,908.4,11,2020
19,24,850.0,11,2020
20,24,820.0,11,2020
21,24,814.3,11,2020
22,24,829.0,11,2020
23,24,820.0,11,2020
24,24,805.0,11,2020
25,24,800.0,11,2020
26,24,800.0,11,2020
27,24,850.0,11,2020
28,24,880.0,11,2020
29,24,908.4,11,2020
30,24,918.8,11,2020
31,24,940.1,11,2020
32,24,958.0,11,2020
33,24,983.3,11,2020
34,24,983.3,11,2020
35,24,983.3,11,2020
36,24,1000.0,11,2020
37,24,958.0,11,2020
38,24,885.0,11,2020
39,24,850.0,11,2020
40,24,850.0,11,2020
41,24,865.0,11,2020
42,24,918.8,11,2020
43,24,919.0,11,2020
44,24,918.8,11,2020
45,24,915.0,11,2020
46,24,853.8,11,2020
47,24,849.0,11,2020
48,24,850.0,11,2020
1,25,849.0,11,2020
2,25,841.0,11,2020
3,25,829.0,11,2020
4,25,800.0,11,2020
5,25,800.0,11,2020
6,25,800.0,11,2020
7,25,800.0,11,2020
8,25,800.0,11,2020
9,25,800.0,11,2020
10,25,800.0,11,2020
11,25,800.0,11,2020
12,25,800.0,11,2020
13,25,805.0,11,2020
14,25,814.3,11,2020
15,25,850.0,11,2020
16,25,860.0,11,2020
17,25,865.0,11,2020
18,25,850.0,11,2020
19,25,800.0,11,2020
20,25,700.0,11,2020
21,25,700.0,11,2020
22,25,693.5,11,2020
23,25,500.0,11,2020
24,25,456.0,11,2020
25,25,693.4,11,2020
26,25,700.0,11,2020
27,25,693.5,11,2020
28,25,796.0,11,2020
29,25,850.0,11,2020
30,25,850.0,11,2020
31,25,860.0,11,2020
32,25,958.0,11,2020
33,25,1000.0,11,2020
34,25,1099.0,11,2020
35,25,992.0,11,2020
36,25,1299.0,11,2020
37,25,953.0,11,2020
38,25,855.0,11,2020
39,25,835.0,11,2020
40,25,814.3,11,2020
41,25,853.8,11,2020
42,25,880.0,11,2020
43,25,865.0,11,2020
44,25,855.0,11,2020
45,25,850.0,11,2020
46,25,850.0,11,2020
47,25,841.0,11,2020
48,25,800.0,11,2020
1,26,800.0,11,2020
2,26,800.0,11,2020
3,26,750.0,11,2020
4,26,700.0,11,2020
5,26,670.1,11,2020
6,26,670.1,11,2020
7,26,670.1,11,2020
8,26,670.1,11,2020
9,26,670.1,11,2020
10,26,670.1,11,2020
11,26,750.0,11,2020
12,26,814.3,11,2020
13,26,829.0,11,2020
14,26,837.0,11,2020
15,26,850.0,11,2020
16,26,910.0,11,2020
17,26,918.8,11,2020
18,26,918.8,11,2020
19,26,855.0,11,2020
20,26,800.0,11,2020
21,26,670.0,11,2020
22,26,456.0,11,2020
23,26,1.0,11,2020
24,26,454.0,11,2020
25,26,456.0,11,2020
26,26,454.0,11,2020
27,26,500.0,11,2020
28,26,670.1,11,2020
29,26,808.0,11,2020
30,26,849.0,11,2020
31,26,853.8,11,2020
32,26,918.8,11,2020
33,26,991.0,11,2020
34,26,1042.9,11,2020
35,26,958.0,11,2020
36,26,1099.0,11,2020
37,26,958.0,11,2020
38,26,850.0,11,2020
39,26,820.0,11,2020
40,26,800.0,11,2020
41,26,850.0,11,2020
42,26,910.0,11,2020
43,26,918.8,11,2020
44,26,900.0,11,2020
45,26,853.8,11,2020
46,26,850.0,11,2020
47,26,814.3,11,2020
48,26,791.0,11,2020
1,27,814.3,11,2020
2,27,805.0,11,2020
3,27,800.0,11,2020
4,27,800.0,11,2020
5,27,800.0,11,2020
6,27,805.0,11,2020
7,27,800.0,11,2020
8,27,796.0,11,2020
9,27,800.0,11,2020
10,27,800.0,11,2020
11,27,800.0,11,2020
12,27,818.0,11,2020
13,27,828.0,11,2020
14,27,814.3,11,2020
15,27,800.0,11,2020
16,27,837.0,11,2020
17,27,855.0,11,2020
18,27,855.0,11,2020
19,27,800.0,11,2020
20,27,670.0,11,2020
21,27,670.1,11,2020
22,27,670.0,11,2020
23,27,454.0,11,2020
24,27,300.0,11,2020
25,27,454.0,11,2020
26,27,456.0,11,2020
27,27,600.0,11,2020
28,27,700.0,11,2020
29,27,822.0,11,2020
30,27,855.0,11,2020
31,27,860.0,11,2020
32,27,880.0,11,2020
33,27,890.0,11,2020
34,27,918.8,11,2020
35,27,880.0,11,2020
36,27,991.0,11,2020
37,27,940.1,11,2020
38,27,860.0,11,2020
39,27,805.0,11,2020
40,27,800.0,11,2020
41,27,853.8,11,2020
42,27,918.8,11,2020
43,27,890.0,11,2020
44,27,870.0,11,2020
45,27,849.0,11,2020
46,27,800.0,11,2020
47,27,670.1,11,2020
48,27,670.1,11,2020
1,28,693.5,11,2020
2,28,693.5,11,2020
3,28,693.4,11,2020
4,28,600.0,11,2020
5,28,599.0,11,2020
6,28,520.0,11,2020
7,28,500.0,11,2020
8,28,600.0,11,2020
9,28,693.4,11,2020
10,28,600.0,11,2020
11,28,600.0,11,2020
12,28,600.0,11,2020
13,28,456.0,11,2020
14,28,600.0,11,2020
15,28,693.5,11,2020
16,28,750.0,11,2020
17,28,818.0,11,2020
18,28,855.0,11,2020
19,28,800.0,11,2020
20,28,693.4,11,2020
21,28,693.4,11,2020
22,28,456.0,11,2020
23,28,1.0,11,2020
24,28,300.0,11,2020
25,28,454.0,11,2020
26,28,693.5,11,2020
27,28,814.3,11,2020
28,28,848.0,11,2020
29,28,850.0,11,2020
30,28,855.0,11,2020
31,28,855.0,11,2020
32,28,859.0,11,2020
33,28,859.0,11,2020
34,28,900.0,11,2020
35,28,880.0,11,2020
36,28,918.8,11,2020
37,28,870.0,11,2020
38,28,805.0,11,2020
39,28,800.0,11,2020
40,28,796.0,11,2020
41,28,822.0,11,2020
42,28,820.0,11,2020
43,28,810.0,11,2020
44,28,814.3,11,2020
45,28,814.3,11,2020
46,28,800.0,11,2020
47,28,814.3,11,2020
48,28,800.0,11,2020
1,29,800.0,11,2020
2,29,791.0,11,2020
3,29,791.0,11,2020
4,29,669.9,11,2020
5,29,669.9,11,2020
6,29,669.9,11,2020
7,29,669.9,11,2020
8,29,669.9,11,2020
9,29,669.9,11,2020
10,29,669.9,11,2020
11,29,669.9,11,2020
12,29,669.8,11,2020
13,29,669.8,11,2020
14,29,669.8,11,2020
15,29,669.8,11,2020
16,29,669.9,11,2020
17,29,669.8,11,2020
18,29,599.0,11,2020
19,29,454.0,11,2020
20,29,456.0,11,2020
21,29,669.9,11,2020
22,29,669.9,11,2020
23,29,456.0,11,2020
24,29,1.0,11,2020
25,29,1.0,11,2020
26,29,1.0,11,2020
27,29,1.0,11,2020
28,29,1.0,11,2020
29,29,1.0,11,2020
30,29,1.0,11,2020
31,29,456.0,11,2020
32,29,669.8,11,2020
33,29,800.0,11,2020
34,29,853.8,11,2020
35,29,900.0,11,2020
36,29,940.1,11,2020
37,29,900.0,11,2020
38,29,880.0,11,2020
39,29,850.0,11,2020
40,29,814.3,11,2020
41,29,810.0,11,2020
42,29,814.3,11,2020
43,29,814.3,11,2020
44,29,796.0,11,2020
45,29,669.8,11,2020
46,29,456.0,11,2020
47,29,1.0,11,2020
48,29,1.0,11,2020
1,30,1.0,11,2020
2,30,1.0,11,2020
3,30,1.0,11,2020
4,30,1.0,11,2020
5,30,1.0,11,2020
6,30,1.0,11,2020
7,30,1.0,11,2020
8,30,1.0,11,2020
9,30,1.0,11,2020
10,30,1.0,11,2020
11,30,1.0,11,2020
12,30,100.0,11,2020
13,30,693.4,11,2020
14,30,796.0,11,2020
15,30,814.3,11,2020
16,30,855.0,11,2020
17,30,880.0,11,2020
18,30,908.4,11,2020
19,30,850.0,11,2020
20,30,800.0,11,2020
21,30,800.0,11,2020
22,30,791.0,11,2020
23,30,456.0,11,2020
24,30,456.0,11,2020
25,30,693.4,11,2020
26,30,693.4,11,2020
27,30,814.3,11,2020
28,30,850.0,11,2020
29,30,853.8,11,2020
30,30,860.0,11,2020
31,30,880.0,11,2020
32,30,919.0,11,2020
33,30,918.8,11,2020
34,30,855.0,11,2020
35,30,850.0,11,2020
36,30,900.0,11,2020
37,30,850.0,11,2020
38,30,693.5,11,2020
39,30,456.0,11,2020
40,30,456.0,11,2020
41,30,800.0,11,2020
42,30,818.0,11,2020
43,30,800.0,11,2020
44,30,693.5,11,2020
45,30,693.4,11,2020
46,30,500.0,11,2020
47,30,454.0,11,2020
48,30,1.0,11,2020
1,1,1.0,12,2020
2,1,1.0,12,2020
3,1,1.0,12,2020
4,1,1.0,12,2020
5,1,1.0,12,2020
6,1,1.0,12,2020
7,1,1.0,12,2020
8,1,1.0,12,2020
9,1,1.0,12,2020
10,1,1.0,12,2020
11,1,1.0,12,2020
12,1,451.0,12,2020
13,1,667.5,12,2020
14,1,667.4,12,2020
15,1,822.0,12,2020
16,1,979.7,12,2020
17,1,920.9,12,2020
18,1,860.0,12,2020
19,1,850.0,12,2020
20,1,800.0,12,2020
21,1,700.0,12,2020
22,1,667.4,12,2020
23,1,450.0,12,2020
24,1,1.0,12,2020
25,1,450.0,12,2020
26,1,667.4,12,2020
27,1,667.4,12,2020
28,1,791.0,12,2020
29,1,800.0,12,2020
30,1,822.0,12,2020
31,1,880.0,12,2020
32,1,920.9,12,2020
33,1,979.7,12,2020
34,1,979.7,12,2020
35,1,979.7,12,2020
36,1,1000.0,12,2020
37,1,1000.0,12,2020
38,1,955.0,12,2020
39,1,900.0,12,2020
40,1,848.0,12,2020
41,1,900.0,12,2020
42,1,920.9,12,2020
43,1,920.9,12,2020
44,1,855.0,12,2020
45,1,810.0,12,2020
46,1,667.5,12,2020
47,1,500.0,12,2020
48,1,451.0,12,2020
1,2,486.1,12,2020
2,2,473.3,12,2020
3,2,473.3,12,2020
4,2,473.3,12,2020
5,2,473.3,12,2020
6,2,450.0,12,2020
7,2,473.3,12,2020
8,2,100.0,12,2020
9,2,450.0,12,2020
10,2,473.3,12,2020
11,2,486.1,12,2020
12,2,667.4,12,2020
13,2,800.0,12,2020
14,2,800.0,12,2020
15,2,800.0,12,2020
16,2,860.0,12,2020
17,2,900.0,12,2020
18,2,855.0,12,2020
19,2,800.0,12,2020
20,2,667.4,12,2020
21,2,486.1,12,2020
22,2,486.1,12,2020
23,2,1.0,12,2020
24,2,1.0,12,2020
25,2,1.0,12,2020
26,2,1.0,12,2020
27,2,473.3,12,2020
28,2,667.4,12,2020
29,2,667.5,12,2020
30,2,832.0,12,2020
31,2,885.0,12,2020
32,2,979.7,12,2020
33,2,1036.0,12,2020
34,2,1101.1,12,2020
35,2,1026.5,12,2020
36,2,1044.1,12,2020
37,2,1026.5,12,2020
38,2,979.7,12,2020
39,2,920.9,12,2020
40,2,880.0,12,2020
41,2,920.9,12,2020
42,2,979.7,12,2020
43,2,979.7,12,2020
44,2,920.9,12,2020
45,2,859.0,12,2020
46,2,850.0,12,2020
47,2,699.0,12,2020
48,2,667.4,12,2020
1,3,667.4,12,2020
2,3,667.4,12,2020
3,3,667.4,12,2020
4,3,473.3,12,2020
5,3,100.0,12,2020
6,3,1.0,12,2020
7,3,1.0,12,2020
8,3,1.0,12,2020
9,3,473.3,12,2020
10,3,486.1,12,2020
11,3,600.0,12,2020
12,3,800.0,12,2020
13,3,875.0,12,2020
14,3,880.0,12,2020
15,3,850.0,12,2020
16,3,859.0,12,2020
17,3,850.0,12,2020
18,3,805.0,12,2020
19,3,667.5,12,2020
20,3,450.0,12,2020
21,3,1.0,12,2020
22,3,1.0,12,2020
23,3,1.0,12,2020
24,3,1.0,12,2020
25,3,1.0,12,2020
26,3,1.0,12,2020
27,3,1.0,12,2020
28,3,1.0,12,2020
29,3,473.3,12,2020
30,3,486.1,12,2020
31,3,667.5,12,2020
32,3,840.0,12,2020
33,3,910.6,12,2020
34,3,979.7,12,2020
35,3,979.7,12,2020
36,3,1036.0,12,2020
37,3,1010.0,12,2020
38,3,920.9,12,2020
39,3,900.0,12,2020
40,3,880.0,12,2020
41,3,920.9,12,2020
42,3,920.9,12,2020
43,3,910.6,12,2020
44,3,900.0,12,2020
45,3,850.0,12,2020
46,3,828.0,12,2020
47,3,667.5,12,2020
48,3,510.0,12,2020
1,4,485.9,12,2020
2,4,473.3,12,2020
3,4,1.0,12,2020
4,4,1.0,12,2020
5,4,1.0,12,2020
6,4,1.0,12,2020
7,4,1.0,12,2020
8,4,1.0,12,2020
9,4,1.0,12,2020
10,4,1.0,12,2020
11,4,1.0,12,2020
12,4,486.0,12,2020
13,4,850.0,12,2020
14,4,880.0,12,2020
15,4,850.0,12,2020
16,4,840.0,12,2020
17,4,800.0,12,2020
18,4,486.1,12,2020
19,4,486.1,12,2020
20,4,1.0,12,2020
21,4,1.0,12,2020
22,4,1.0,12,2020
23,4,1.0,12,2020
24,4,1.0,12,2020
25,4,1.0,12,2020
26,4,1.0,12,2020
27,4,1.0,12,2020
28,4,1.0,12,2020
29,4,1.0,12,2020
30,4,485.9,12,2020
31,4,800.0,12,2020
32,4,900.0,12,2020
33,4,979.7,12,2020
34,4,1032.1,12,2020
35,4,1036.0,12,2020
36,4,1169.1,12,2020
37,4,1026.5,12,2020
38,4,920.9,12,2020
39,4,900.0,12,2020
40,4,889.0,12,2020
41,4,885.0,12,2020
42,4,900.0,12,2020
43,4,860.0,12,2020
44,4,805.0,12,2020
45,4,805.0,12,2020
46,4,486.1,12,2020
47,4,486.1,12,2020
48,4,485.9,12,2020
1,5,486.1,12,2020
2,5,486.1,12,2020
3,5,473.2,12,2020
4,5,473.2,12,2020
5,5,473.1,12,2020
6,5,473.1,12,2020
7,5,473.2,12,2020
8,5,473.2,12,2020
9,5,473.1,12,2020
10,5,473.2,12,2020
11,5,473.2,12,2020
12,5,800.0,12,2020
13,5,860.0,12,2020
14,5,850.0,12,2020
15,5,839.0,12,2020
16,5,850.0,12,2020
17,5,855.0,12,2020
18,5,800.0,12,2020
19,5,486.1,12,2020
20,5,1.0,12,2020
21,5,1.0,12,2020
22,5,1.0,12,2020
23,5,1.0,12,2020
24,5,1.0,12,2020
25,5,1.0,12,2020
26,5,1.0,12,2020
27,5,1.0,12,2020
28,5,1.0,12,2020
29,5,473.2,12,2020
30,5,473.2,12,2020
31,5,486.1,12,2020
32,5,855.0,12,2020
33,5,880.0,12,2020
34,5,880.0,12,2020
35,5,880.0,12,2020
36,5,979.7,12,2020
37,5,979.7,12,2020
38,5,900.0,12,2020
39,5,879.0,12,2020
40,5,860.0,12,2020
41,5,885.0,12,2020
42,5,880.0,12,2020
43,5,900.0,12,2020
44,5,885.0,12,2020
45,5,859.0,12,2020
46,5,850.0,12,2020
47,5,799.0,12,2020
48,5,486.1,12,2020
1,6,700.0,12,2020
2,6,500.0,12,2020
3,6,486.1,12,2020
4,6,486.1,12,2020
5,6,473.3,12,2020
6,6,1.0,12,2020
7,6,200.0,12,2020
8,6,100.0,12,2020
9,6,473.3,12,2020
10,6,473.3,12,2020
11,6,1.0,12,2020
12,6,473.3,12,2020
13,6,473.3,12,2020
14,6,1.0,12,2020
15,6,1.0,12,2020
16,6,1.0,12,2020
17,6,1.0,12,2020
18,6,1.0,12,2020
19,6,1.0,12,2020
20,6,1.0,12,2020
21,6,1.0,12,2020
22,6,1.0,12,2020
23,6,1.0,12,2020
24,6,1.0,12,2020
25,6,1.0,12,2020
26,6,1.0,12,2020
27,6,1.0,12,2020
28,6,1.0,12,2020
29,6,1.0,12,2020
30,6,486.1,12,2020
31,6,486.1,12,2020
32,6,667.4,12,2020
33,6,875.0,12,2020
34,6,979.7,12,2020
35,6,1000.0,12,2020
36,6,1005.0,12,2020
37,6,1000.0,12,2020
38,6,919.0,12,2020
39,6,880.0,12,2020
40,6,868.0,12,2020
41,6,868.0,12,2020
42,6,860.0,12,2020
43,6,855.0,12,2020
44,6,839.0,12,2020
45,6,700.0,12,2020
46,6,486.1,12,2020
47,6,1.0,12,2020
48,6,1.0,12,2020
1,7,1.0,12,2020
2,7,1.0,12,2020
3,7,1.0,12,2020
4,7,1.0,12,2020
5,7,1.0,12,2020
6,7,1.0,12,2020
7,7,1.0,12,2020
8,7,1.0,12,2020
9,7,1.0,12,2020
10,7,1.0,12,2020
11,7,1.0,12,2020
12,7,1.0,12,2020
13,7,667.5,12,2020
14,7,819.0,12,2020
15,7,819.0,12,2020
16,7,900.0,12,2020
17,7,919.0,12,2020
18,7,920.9,12,2020
19,7,900.0,12,2020
20,7,799.0,12,2020
21,7,799.0,12,2020
22,7,799.0,12,2020
23,7,486.1,12,2020
24,7,486.1,12,2020
25,7,486.1,12,2020
26,7,667.5,12,2020
27,7,800.0,12,2020
28,7,850.0,12,2020
29,7,880.0,12,2020
30,7,900.0,12,2020
31,7,880.0,12,2020
32,7,920.9,12,2020
33,7,979.7,12,2020
34,7,998.0,12,2020
35,7,1000.0,12,2020
36,7,1026.5,12,2020
37,7,950.0,12,2020
38,7,890.0,12,2020
39,7,850.0,12,2020
40,7,850.0,12,2020
41,7,885.0,12,2020
42,7,900.0,12,2020
43,7,919.0,12,2020
44,7,885.0,12,2020
45,7,875.0,12,2020
46,7,828.0,12,2020
47,7,700.0,12,2020
48,7,667.5,12,2020
1,8,667.5,12,2020
2,8,667.4,12,2020
3,8,500.0,12,2020
4,8,486.1,12,2020
5,8,486.1,12,2020
6,8,486.1,12,2020
7,8,486.1,12,2020
8,8,486.1,12,2020
9,8,486.1,12,2020
10,8,520.0,12,2020
11,8,667.4,12,2020
12,8,667.5,12,2020
13,8,850.0,12,2020
14,8,900.0,12,2020
15,8,919.0,12,2020
16,8,920.9,12,2020
17,8,979.0,12,2020
18,8,979.7,12,2020
19,8,979.0,12,2020
20,8,880.0,12,2020
21,8,850.0,12,2020
22,8,800.0,12,2020
23,8,667.4,12,2020
24,8,486.1,12,2020
25,8,486.1,12,2020
26,8,667.5,12,2020
27,8,850.0,12,2020
28,8,850.0,12,2020
29,8,880.0,12,2020
30,8,920.9,12,2020
31,8,920.9,12,2020
32,8,979.7,12,2020
33,8,990.0,12,2020
34,8,1032.1,12,2020
35,8,1032.1,12,2020
36,8,1342.3,12,2020
37,8,1101.1,12,2020
38,8,979.7,12,2020
39,8,900.0,12,2020
40,8,880.0,12,2020
41,8,920.9,12,2020
42,8,920.9,12,2020
43,8,900.0,12,2020
44,8,850.0,12,2020
45,8,850.0,12,2020
46,8,800.0,12,2020
47,8,667.5,12,2020
48,8,667.4,12,2020
1,9,667.4,12,2020
2,9,667.4,12,2020
3,9,667.4,12,2020
4,9,667.4,12,2020
5,9,667.4,12,2020
6,9,486.1,12,2020
7,9,486.1,12,2020
8,9,500.0,12,2020
9,9,667.4,12,2020
10,9,799.0,12,2020
11,9,799.0,12,2020
12,9,829.0,12,2020
13,9,889.0,12,2020
14,9,919.0,12,2020
15,9,925.0,12,2020
16,9,979.0,12,2020
17,9,979.0,12,2020
18,9,920.0,12,2020
19,9,855.0,12,2020
20,9,700.0,12,2020
21,9,667.5,12,2020
22,9,649.0,12,2020
23,9,1.0,12,2020
24,9,1.0,12,2020
25,9,1.0,12,2020
26,9,473.3,12,2020
27,9,800.0,12,2020
28,9,850.0,12,2020
29,9,860.0,12,2020
30,9,910.0,12,2020
31,9,979.0,12,2020
32,9,1032.1,12,2020
33,9,1032.1,12,2020
34,9,1032.1,12,2020
35,9,998.0,12,2020
36,9,1032.1,12,2020
37,9,980.0,12,2020
38,9,880.0,12,2020
39,9,850.0,12,2020
40,9,800.0,12,2020
41,9,855.0,12,2020
42,9,890.0,12,2020
43,9,880.0,12,2020
44,9,850.0,12,2020
45,9,850.0,12,2020
46,9,850.0,12,2020
47,9,850.0,12,2020
48,9,667.5,12,2020
1,10,850.0,12,2020
2,10,850.0,12,2020
3,10,880.0,12,2020
4,10,859.0,12,2020
5,10,855.0,12,2020
6,10,850.0,12,2020
7,10,850.0,12,2020
8,10,850.0,12,2020
9,10,855.0,12,2020
10,10,860.0,12,2020
11,10,899.0,12,2020
12,10,899.0,12,2020
13,10,920.9,12,2020
14,10,920.9,12,2020
15,10,920.9,12,2020
16,10,979.7,12,2020
17,10,1010.0,12,2020
18,10,1015.0,12,2020
19,10,994.8,12,2020
20,10,890.0,12,2020
21,10,829.0,12,2020
22,10,850.0,12,2020
23,10,667.5,12,2020
24,10,486.1,12,2020
25,10,667.5,12,2020
26,10,850.0,12,2020
27,10,899.0,12,2020
28,10,920.9,12,2020
29,10,979.7,12,2020
30,10,999.0,12,2020
31,10,1032.1,12,2020
32,10,1044.1,12,2020
33,10,1044.1,12,2020
34,10,1032.1,12,2020
35,10,1032.1,12,2020
36,10,1341.5,12,2020
37,10,1341.7,12,2020
38,10,998.0,12,2020
39,10,920.9,12,2020
40,10,920.9,12,2020
41,10,979.7,12,2020
42,10,1026.5,12,2020
43,10,998.0,12,2020
44,10,938.2,12,2020
45,10,925.0,12,2020
46,10,920.9,12,2020
47,10,899.0,12,2020
48,10,855.0,12,2020
1,11,860.0,12,2020
2,11,850.0,12,2020
3,11,850.0,12,2020
4,11,850.0,12,2020
5,11,850.0,12,2020
6,11,850.0,12,2020
7,11,850.0,12,2020
8,11,860.0,12,2020
9,11,860.0,12,2020
10,11,890.0,12,2020
11,11,899.0,12,2020
12,11,920.9,12,2020
13,11,979.7,12,2020
14,11,979.7,12,2020
15,11,979.7,12,2020
16,11,979.7,12,2020
17,11,999.0,12,2020
18,11,979.7,12,2020
19,11,979.7,12,2020
20,11,865.0,12,2020
21,11,885.0,12,2020
22,11,890.0,12,2020
23,11,850.0,12,2020
24,11,860.0,12,2020
25,11,855.0,12,2020
26,11,885.0,12,2020
27,11,899.0,12,2020
28,11,899.0,12,2020
29,11,938.2,12,2020
30,11,979.7,12,2020
31,11,1032.1,12,2020
32,11,1044.1,12,2020
33,11,1300.0,12,2020
34,11,1157.4,12,2020
35,11,1044.0,12,2020
36,11,1200.0,12,2020
37,11,1342.3,12,2020
38,11,1299.0,12,2020
39,11,999.0,12,2020
40,11,979.7,12,2020
41,11,979.7,12,2020
42,11,1032.1,12,2020
43,11,1044.0,12,2020
44,11,998.0,12,2020
45,11,979.7,12,2020
46,11,920.9,12,2020
47,11,920.9,12,2020
48,11,910.0,12,2020
1,12,920.9,12,2020
2,12,920.9,12,2020
3,12,920.9,12,2020
